Acc-Don Pair,LUMO offset,HOMO offset,D-HOMO & A-LUMO offset
p-IO2/PBDB-T,0.5569866310431419,0.3058831793470498,1.297370143406372
p-IO2/PBDB-T-2Cl,0.7656475348458263,0.06302156777580059,1.5402317549776212
BTDT2R/PTB7-Th,0.3123503836813111,0.5592755969326495,1.435715476267112
BTDT2R/PBDB-TF,0.6135597195640115,0.30713490305934954,1.687856170140412
BTDT2R/PDCBT-Cl,0.5293108605666212,0.47323319740455005,1.5217578757952115
BTDT2R/P3HT,0.7989914556566209,0.4443619178664999,1.5506291553332616
BTDT2R/PBDB-T,0.3420956720367516,0.4827299707869992,1.5122611024127623
BTDT2R/PBDB-T-2Cl,0.5507565758394359,0.23986835921575,1.7551227139840115
FO-2F/PTB7-Th,0.7455107691357226,0.8440155300958496,1.0025550908127006
FO-2F/PBDB-TF,1.046720105018423,0.5918748362225497,1.2546957846860005
FO-2F/PDCBT-Cl,0.9624712460210327,0.7579731305677502,1.0885974903408
FO-2F/P3HT,1.2321518411110324,0.7291018510297,1.1174687698788501
FO-2F/PBDB-T,0.7752560574911631,0.7674699039501993,1.0791007169583509
FO-2F/PBDB-T-2Cl,0.9839169612938474,0.5246082923789501,1.3219623285296
BT6IC-HD-4Cl/PTB7-Th,1.1400228135591064,0.7164213455963999,0.6080430463893167
BT6IC-HD-4Cl/PBDB-TF,1.4412321494418068,0.46428065172309996,0.8601837402626167
BT6IC-HD-4Cl/PDCBT-Cl,1.3569832904444166,0.6303789460683005,0.6940854459174162
BT6IC-HD-4Cl/P3HT,1.6266638855344162,0.6015076665302503,0.7229567254554663
BT6IC-HD-4Cl/PBDB-T,1.169768101914547,0.6398757194507496,0.684588672534967
BT6IC-HD-4Cl/PBDB-T-2Cl,1.3784290057172313,0.3970141078795004,0.9274502841062162
ITIC-Th/PTB7-Th,0.5621952736633506,0.5941333811816998,1.1858705862850725
ITIC-Th/PBDB-TF,0.863404609546051,0.3419926873083998,1.4380112801583724
ITIC-Th/PDCBT-Cl,0.7791557505486608,0.5080909816536003,1.271912985813172
ITIC-Th/P3HT,1.0488363456386605,0.4792197021155502,1.300784265351222
ITIC-Th/PBDB-T,0.5919405620187912,0.5175877550360495,1.2624162124307228
ITIC-Th/PBDB-T-2Cl,0.8006014658214755,0.2747261434648003,1.505277824001972
Y11/PTB7-Th,1.135608488728776,0.5888543724819995,0.612457371219647
Y11/PBDB-TF,1.4368178246114764,0.3367136786086995,0.864598065092947
Y11/PDCBT-Cl,1.3525689656140862,0.5028119729539,0.6984997707477465
Y11/P3HT,1.6222495607040859,0.4739406934158499,0.7273710502857966
Y11/PBDB-T,1.1653537770842166,0.5123087463363492,0.6890029973652974
Y11/PBDB-T-2Cl,1.374014680886901,0.26944713476509996,0.9318646089365465
CH1007/PTB7-Th,1.077517344124951,0.36860542188729983,0.6705485158234721
CH1007/PBDB-TF,1.3787266800076514,0.11646472801399987,0.922689209696772
CH1007/PDCBT-Cl,1.2944778210102612,0.2825630223592004,0.7565909153515715
CH1007/P3HT,1.5641584161002609,0.25369174282115026,0.7854621948896217
CH1007/PBDB-T,1.1072626324803916,0.29205979574164953,0.7470941419691224
CH1007/PBDB-T-2Cl,1.315923536283076,0.04919818417040034,0.9899557535403716
Y15/PTB7-Th,0.8739233224221925,0.5716023543602997,0.8741425375262306
Y15/PBDB-TF,1.1751326583048929,0.31946166048699975,1.1262832313995306
Y15/PDCBT-Cl,1.0908837993075027,0.48555995483220027,0.9601849370543301
Y15/P3HT,1.3605643943975023,0.45668867529415014,0.9890562165923802
Y15/PBDB-T,0.903668610777633,0.4950567282146494,0.9506881636718809
Y15/PBDB-T-2Cl,1.1123295145803174,0.2521951166434002,1.19354977524313
F-2F/PTB7-Th,0.6618354545979352,0.8726691185534996,1.0862304053504879
F-2F/PBDB-TF,0.9630447904806356,0.6205284246801996,1.3383710992237878
F-2F/PDCBT-Cl,0.8787959314832454,0.7866267190254002,1.1722728048785873
F-2F/P3HT,1.148476526573245,0.75775543948735,1.2011440844166374
F-2F/PBDB-T,0.6915807429533758,0.7961234924078493,1.1627760314961382
F-2F/PBDB-T-2Cl,0.9002416467560601,0.5532618808366001,1.4056376430673874
BTSe-4F/PTB7-Th,0.8470128413243252,0.7725856443395998,0.9010530186240979
BTSe-4F/PBDB-TF,1.1482221772070256,0.5204449504662998,1.1531937124973979
BTSe-4F/PDCBT-Cl,1.0639733182096354,0.6865432448115003,0.9870954181521974
BTSe-4F/P3HT,1.333653913299635,0.6576719652734502,1.0159666976902475
BTSe-4F/PBDB-T,0.8767581296797657,0.6960400181939495,0.9775986447697482
BTSe-4F/PBDB-T-2Cl,1.08541903348245,0.45317840662270026,1.2204602563409974
O-IDTBR/PTB7-Th,0.3921005676151763,0.2967945767403499,1.3559652923332468
O-IDTBR/PBDB-TF,0.6933099034978767,0.044653882867049965,1.6081059862065468
O-IDTBR/PDCBT-Cl,0.6090610445004865,0.21075217721225048,1.4420076918613463
O-IDTBR/P3HT,0.8787416395904861,0.18188089767420035,1.4708789713993964
O-IDTBR/PBDB-T,0.42184585597061686,0.22024895059469962,1.432510918478897
O-IDTBR/PBDB-T-2Cl,0.6305067597733012,0.02261266097654957,1.6753725300501463
ITIC/PTB7-Th,0.5238293850184212,0.5683641995393494,1.2242364749300019
ITIC/PBDB-TF,0.8250387209011216,0.3162235056660494,1.4763771688033018
ITIC/PDCBT-Cl,0.7407898619037314,0.4823218000112499,1.3102788744581013
ITIC/P3HT,1.010470456993731,0.4534505204731998,1.3391501539961514
ITIC/PBDB-T,0.5535746733738618,0.49181857339369905,1.3007821010756522
ITIC/PBDB-T-2Cl,0.7622355771765461,0.24895696182244986,1.5436437126469014
ITCC/PTB7-Th,0.46937038290041944,0.5706771672685997,1.2786954770480037
