Acceptor,Donor,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
BTA53,PBDT-3TCO,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.35,4.521306487354939,7.502501061308191,12.023807548663129,26.181840937213966,16.336696060998587,9.845144876215379,-1.9,-6.08,0.2,0.16000000000000014,2.44236014679627,5.199305003,4.18,-14105.919536309475,5.08026,11.226781201,26.03033813283712,3.65,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.18,6.064886363636365,2.0748863636363635,3.808636363636364,0.2599999999999998,0.5300000000000002,1.4318487991277358,60,2.4422944179999995,19699.1,2.4422944179999995,19699.1,5.199305003,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,5.199305003,0.65,,,,
BTA53,PffBT4T-2DT,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.0000000000000004,11.470004624998436,7.502501061308191,18.972505686306626,36.996386088297925,14.629877069550975,22.366509018746957,-2.12,-5.73,0.13000000000000012,0.21,1.8744296766514579,1.631072887,3.6100000000000003,-9935.390340808997,2.16526,8.256423152,42.729011551267,3.3000000000000003,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,3.6100000000000003,6.455611149584488,2.5306111495844874,4.267486149584488,0.6099999999999994,0.31000000000000005,1.4318487991277358,60,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,1.759389755,0.65,,,,
BTA53,PFBDB-T,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.3400000000000003,6.743289481812316,7.502501061308191,14.245790543120506,30.92761126911462,16.287929804100084,14.63968146501454,-2.03,-6.07,0.1499999999999999,0.10999999999999943,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.086059068286716,3.64,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.2699999999999996,0.40000000000000036,1.4318487991277358,60,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,2.221059013,0.65,,,,
BTA53,PTFB-O,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.19,5.007148525382501,7.502501061308191,12.509649586690692,25.93875841800315,15.556435950622534,10.382322467380616,-1.79,-5.92,0.13000000000000012,0.1200000000000001,2.3857121602856575,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.4899999999999998,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.13,5.783936138014526,1.9289361380145278,3.598311138014528,0.41999999999999993,0.6400000000000001,1.4318487991277358,60,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,3.017880585,0.65,,,,
BTA53,P3HT,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,2.82,2.703295592027475,7.502501061308191,10.205796653335666,18.707225265564276,13.752084445377914,4.955140820186362,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.1199999999999997,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.79,1.4600000000000002,1.4318487991277358,60,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,2.364060892,0.65,62.0,0.88,11.57,6.31
BTA53,PTQ2,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.47,3.6031871115513336,7.502501061308191,11.105688172859525,25.04887967388466,16.921891143780627,8.126988530104034,-1.91,-6.2,0.4099999999999999,0.20000000000000015,2.5575654632017453,2.18439331,4.29,-10408.00735100108,1.9545,7.968147066,26.608475862299752,3.77,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.13999999999999968,0.5200000000000002,1.4318487991277358,60,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,2.18439331,0.65,,,,
BTA53,PDCBT,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.5399999999999996,4.854251741037734,7.502501061308191,12.356752802345925,28.43288819819797,17.263254942070144,11.169633256127826,-2.07,-6.27,0.31999999999999984,0.2700000000000005,2.405375917476691,4.051139501000001,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.8399999999999994,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.07000000000000028,0.3600000000000003,1.4318487991277358,60,2.405311184,19400.8,2.405311184,19400.8,4.051139501000001,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,4.051139501000001,0.65,,,,
BTA53,PBQ-4F,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.28,7.682828798895219,7.502501061308191,15.18532986020341,32.37512326195367,15.995332262709063,16.379790999244605,-2.13,-6.01,0.1499999999999999,0.16999999999999993,2.135017853600476,2.277207128,3.88,-15411.918742263257,7.49925,14.86141259,44.308368660358155,3.5799999999999996,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,3.88,6.546804123711341,2.47680412371134,4.269304123711341,0.33000000000000007,0.30000000000000027,1.4318487991277358,60,2.134960396,17220.2,2.134960396,17220.2,2.277207128,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,2.277207128,0.65,,,,
BTA53,PCl3BDB-T,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.36,6.343358832369796,7.502501061308191,13.845859893677986,30.23935800779272,16.38546231789709,13.853895689895635,-1.88,-6.09,0.07999999999999985,0.2400000000000002,2.252802023408054,0.117771211,4.21,-17879.559086212448,2.5413799999999998,12.912866552,41.459450807022094,3.6599999999999997,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.21,6.027649940617576,2.0426499406175775,3.772024940617577,0.25,0.5500000000000003,1.4318487991277358,60,2.845514572,22951.4,2.252741396,18170.2,0.063483413,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,1.7344341859999999,0.65,,,,
BTA53,PBDB-TF,-2.43,-6.34,0.23,0.79,2.151482840706209,2.705924107,3.9099999999999997,-5395.350663461169,14.23935,5.192922022999999,15.93279167782196,3.31,5.989790486935695,7.502501061308191,13.492291548243886,29.028665266046723,16.141631033404575,12.887034232642147,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.2234399999999999,13.040835350999998,48.55193625232204,3.61,4.917704603580563,3.9099999999999997,7.354579603580563,2.9695796035805633,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.2999999999999998,0.44000000000000017,1.4318487991277358,60,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964055999999995,2.15142494,17353.0,2.15142494,17353.0,2.705924107,2.705924107,2.257052621,0.65,,,,
