,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
85,-5.62516472892105,-3.777850207992662,1.847314520928388,1.8473145209283872,1.8473145209283872,1.3090000000000002,0.6832234558354005,0.2735560539076496,2.2751770193012004,8.459839260541056,14899.7,1.849187349,4.75371523,11.965570684112258,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,51.69242409421672,0.8953763795358047,0.3819117891767494,1.465402731751638,0.14301807077621034,0.08357311376111698,6.992123404914088,1.8473145209283877,14.431781575898714,9.730274107441852,2.360779111287442,9.171103791419842,5.108240407319262,1.849187349,1.849187349,1.847327280624232,14899.7,1.009233201,1.009233201,2.3607954175650554,19041.1,71,2.0410327458112727,882.4790449999998,-2.71,-6.62,0.31000000000000005,0.8799999999999999,2.0631447133505256,1.6396739130000002,3.91,-5707.948238177581,7.52913,6.6720649320000005,26.65495416562512,3.03,5.9897904869356955,8.639401943084222,14.629192430019918,28.81219449092423,17.01530212690438,11.796892364019852,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.565786445012788,3.9803024691358018,0.25123718806654377,0.1796691285013366,3.91,8.142661445012788,3.4776614450127874,4.05,6.240927469135803,2.2259274691358018,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.06308919,16640.5,2.06308919,16640.5,1.6396739130000002,1.6396739130000002,2.257052621,0.5800000000000001,0.72,11.963540115595396,1.165402731751638,1.165402731751638,5.261600286563966,11.963540115595396,17.225140402159358,6.880554220870284,15.644629381884565,22.52518360275485,65.0,70.0,13.04824669166332,9.062522515887867,3.985724175775451,9.062522515887867,18.37563735270039,12.762605673223145,5.613031679477245,1.669796141136633,1.2062801119700512,84.42096775051293,79.6527317650164,11.494988807777355,7.417057261967582,77.0,0.865,25.0,16.7
90,-5.449351970113,-3.844486863983264,1.6048651061297363,1.6048651061297357,1.6048651061297357,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984484,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.34425123226754994,0.5647178739426502,16195.4,1.481089062,4.661161306,60.71040071577325,0.8613343483245224,0.4582397242419996,1.1466253818877368,0.12630882295428048,0.07432043650537196,7.91710330767603,1.604865106129736,15.879013060641661,11.232093643593526,2.007959730212259,10.03616698119673,6.049034600431862,1.50375304,1.50375304,1.604876191188828,12944.2,1.481089062,1.481089062,2.0079735995101697,16195.4,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.78513,6.0543999,17.882789650053986,2.97,7.277138842750522,9.109474350185367,16.38661319293589,31.634356768962736,17.585840233032854,14.048516535929885,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.27,5.527645888594165,4.102564102564102,0.24375,0.18090883898033636,3.77,8.045770888594165,3.480770888594165,3.9,6.3463141025641026,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.6916976910000003,0.5,0.6300000000000003,16.462790408087706,0.8466253818877367,0.8466253818877367,9.388940717172996,16.462790408087706,25.851731125260702,12.277845553109362,21.52826437960209,33.80610993271145,65.0,70.0,14.226375628648903,9.059580540520264,5.166795088128639,9.059580540520264,20.034777512344448,12.758462536232546,7.276314976111903,1.351766853301422,0.9858854472144788,81.43611542522085,76.18725449304841,12.365515568705025,10.335593949717364,67.0,0.74,26.3,13.1
101,-5.6424711698128505,-3.7967808305944413,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.929363930684642,14886.6,3.054412392,5.129021546000001,12.068584371109052,-5.3105194835879015,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,43.504869283286546,0.9153924717833716,0.33195168622495075,1.5137386529934584,0.14479075549404066,0.08285975962465797,6.9065182827998886,1.8456903392184096,14.543753017412026,9.824127017208381,2.429131124776831,9.106315938698183,5.010362017498697,3.054412392,3.054412392,1.845703087695772,14886.6,1.073636459,1.073636459,2.429147903172695,19592.4,54,1.9556833236340967,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.016952744,3.92,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,3.11,5.517483362398774,7.823512322242732,13.340995684641507,26.9688227765028,15.815230159413685,11.153592617089119,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.3313950605038682,0.283931444,4.18,-17879.618020185568,2.20141,12.985482327,50.146237991126526,3.41,5.61125,3.924043062200957,0.2548392013412589,0.17821341055914458,3.92,8.201250000000002,3.5112499999999995,4.18,6.2102930622009564,2.1602930622009566,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.126455368,17151.6,2.126455368,17151.6,3.016952744,3.016952744,1.818247616,0.5100000000000007,0.77,11.963540115595396,1.2137386529934584,1.2137386529934584,4.646425082474601,11.963540115595396,16.609965198069993,6.076094338611092,15.644629381907873,21.720723720518965,65.0,70.0,13.104101910752904,9.438397192208374,3.6657047185445313,9.438397192208374,18.45429736541002,13.291943974805118,5.162353390604904,1.7311731255284768,1.2048069826249759,84.88984728119378,79.6329200461582,11.478095323222242,6.828340870477662,75.7,0.885,22.89,15.4
103,-5.699832769498251,-3.8289490162746853,1.8708837532235665,1.8708837532235665,1.8708837532235665,1.349,0.6824615370539995,0.2298001467472504,1.61120918548941,5.2129581281112145,15089.8,2.394760272,5.631235256000003,12.132993587179325,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,47.76470235374393,0.946475187817827,0.4565798297539505,1.4143039234696158,0.14301807077621034,0.08241989026159863,6.992123404914088,1.8708837532235656,14.632119268199034,9.867728375312565,2.360779111287442,9.171103791419842,5.108240407319262,2.394760272,2.394760272,1.870896675715856,15089.8,1.009233201,1.009233201,2.3607954175650554,19041.1,60,0.8408029419455448,679.117337,-2.71,-6.69,0.25,0.8699999999999992,2.1342987502479667,2.455137959,3.98,-4650.898343541587,4.60652,6.4796913410000005,19.02107587693138,3.03,5.9897904869356955,7.682828798895218,13.672619285830915,26.92822368344399,15.131331319424136,11.796892364019852,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.550251256281407,3.9803024691358018,0.25123718806654377,0.18017202354006334,3.98,8.149001256281407,3.4490012562814067,4.05,6.240927469135803,2.2259274691358018,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.134241312,17214.4,2.134241312,17214.4,2.455137959,2.455137959,2.257052621,0.6500000000000004,0.72,11.518044567388433,1.1143039234696157,1.1143039234696157,5.261600286563966,11.518044567388433,16.779644853952398,6.880554220887508,15.062058280422633,21.942612501310137,65.0,70.0,12.153455661870836,8.342491463890235,3.8109641979806033,8.342491463890235,17.11551744096833,11.748597446182067,5.366919994786262,1.669796141136633,1.2276523702715505,84.42096775051293,79.93588590153999,11.303057938522446,7.417057261967582,76.25,0.86,25.38,16.64
112,-5.48045458322515,-3.7374224467442927,1.7430321364808572,1.7430321364808568,1.7430321364808568,1.206,0.7824361657277006,0.2683314679780495,1.4006987388953138,9.024512223166703,14058.6,2.063997335,3.5827799860000002,12.186989436578793,-5.0676578720166505,-3.0158824306359717,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,41.86408850642644,0.8549486182874353,0.2372016434808497,1.5058304930000077,0.1255991217682025,0.08205471951904195,7.961839110989441,1.7430321364808572,14.600398202601204,9.991459687616484,2.0517754413806792,10.11096015173889,6.0691900004125765,2.063997335,2.063997335,1.7430441758816504,14058.6,1.343741812,1.343741812,2.0517896133206897,16548.8,58,1.9675947971117045,952.555512,-2.6,-6.48,0.29000000000000004,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.174539999999999,5.792943264,18.01713789064221,2.95,6.967194681231388,8.826455820457923,15.793650501689308,30.28432483698925,16.924729035728063,13.359595801261186,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.25,5.312268041237114,3.668059701492538,0.27262369791666663,0.18824351336140813,3.88,7.824768041237115,3.2847680412371134,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,2.0467610240000003,16508.8,2.0467610240000003,16508.8,1.927606175,1.927606175,2.659886367,0.6300000000000008,0.77,13.861217639774127,1.2058304930000077,1.2058304930000077,8.779289146406706,13.861217639774127,22.64050678618084,11.48060888362742,18.126207682568094,29.606816566195523,65.0,70.0,17.745398748837797,10.864281285097006,6.8811174637407895,10.864281285097006,24.990561551323434,15.29999376226413,9.690567789059305,1.391373523883216,1.1116060447694274,81.86874038221555,78.29590226120952,12.063999638280013,10.000488073657753,55.0,0.87,18.94,9.03
124,-5.489924145222551,-3.8315726276665103,1.6583515175560404,1.6583515175560404,1.6583515175560404,1.098,0.4935056792667991,0.3397613537343003,0.7962960749650991,4.8434193426618615,13375.6,2.888197345,5.176366014999998,13.09889688149981,-5.0676578720166505,-3.0158824306359717,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,42.52498405099124,0.9490987992096528,0.2466712054782505,1.4116803120777899,0.1255991217682025,0.07634230645882457,7.961839110989441,1.6583515175560404,15.532918044569323,10.8721696581248,2.0517754413806792,10.11096015173889,6.0691900004125765,2.888197345,2.888197345,1.6583629720543014,13375.6,1.343741812,1.343741812,2.0517896133206897,16548.8,61,1.9569550343782909,909.743727,-2.71,-6.5,0.3599999999999999,0.5700000000000003,1.9286971830985915,2.41458012,3.79,-5325.726303404575,4.40763,5.997009449,18.141261195449893,2.84,6.967194681231388,10.571468287039034,17.538662968270422,32.37637183942719,19.51493045787405,12.86144138155314,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.14,5.595257255936676,3.668059701492538,0.27262369791666663,0.17872279222532272,3.79,8.134632255936676,3.5296322559366753,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,1.928645278,15556.1,1.928645278,15556.1,2.41458012,2.41458012,2.659886367,0.6500000000000004,0.8799999999999999,15.46824230983601,1.11168031207779,1.11168031207779,8.779289146406706,15.46824230983601,24.247531456242715,11.480608883756757,20.22770148208292,31.708310365839672,65.0,70.0,17.521077168654756,11.177231284890691,6.343845883764066,11.177231284890691,24.674653054069253,15.74071624735282,8.933936806716432,1.391373523883216,1.0345922537381915,81.86874038221555,77.05104502084545,12.330728127884994,10.000488073657753,63.0,0.79,18.6,9.3
126,-5.3686974248248,-3.7432262881455696,1.6254711366792305,1.6254711366792305,1.6254711366792305,1.055,0.5854529493507501,0.20373163986934986,1.4211032217682618,6.310975569674422,13110.4,3.301530377,6.182443271000001,12.769705945165644,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.34425123226754994,0.5647178739426502,16195.4,1.481089062,4.661161306,48.29321613583034,0.7600737724868292,0.3775851789538001,1.2478859577254302,0.12630882295428048,0.07831033888282916,7.91710330767603,1.6254711366792307,15.149278819450693,10.593316962965506,2.007959730212259,10.03616698119673,6.049034600431862,3.301530377,3.301530377,1.6254823640674596,13110.4,1.481089062,1.481089062,2.0079735995101697,16195.4,60,0.8572079142331831,801.004037,-2.74,-6.33,0.1900000000000004,0.7000000000000002,1.8497445943265225,2.741436767,3.59,-5052.30703492562,5.80305,5.943080505,17.158247971660487,2.91,7.277138842750522,11.914006468948411,19.191145311698925,36.30005135707853,22.53534323601592,13.764708121062613,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.21,5.728753481894152,4.102564102564102,0.24375,0.17455804358845628,3.59,8.220628481894153,3.685628481894151,3.9,6.3463141025641026,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,1.849694814,14919.3,1.849694814,14919.3,2.741436767,2.741436767,2.6916976910000003,0.3799999999999999,0.6900000000000004,16.07829335178997,0.9478859577254302,0.9478859577254302,9.388940717172996,16.07829335178997,25.46723406896297,12.277845549809774,21.025460531105534,33.303306080915306,65.0,70.0,15.691021811449835,9.906252520028703,5.784769291421129,9.906252520028703,22.097415325952078,13.950817154501642,8.146598171450442,1.351766853301422,1.0046558909474284,81.43611542522085,76.52772970940505,12.361640603322376,10.335593949717364,63.0,0.68,21.8,9.3
133,-5.5689460074077495,-3.9055359697168166,1.6634100376909342,1.6634100376909342,1.6634100376909342,1.128,0.6941080098554,0.2344805049758496,2.0248544570646474,4.752049762652412,13416.4,1.6058094040000002,5.001896458,13.49123287416656,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,42.096785367837576,1.0230621412599588,0.3256930676634502,1.3377169700274842,0.14301807077621034,0.0741222102773744,6.992123404914088,1.6634100376909329,15.963816495803387,11.226575507241106,2.360779111287442,9.171103791419842,5.108240407319262,1.6058094040000002,1.6058094040000002,1.6634215271292,13416.4,1.009233201,1.009233201,2.3607954175650554,19041.1,53,1.0639177575452057,692.965281,-2.75,-6.6,0.2400000000000002,0.8500000000000005,1.937574390001984,1.269538151,3.85,-4552.283930277007,4.08556,5.447335608,18.597205406614357,2.99,5.9897904869356955,10.426326558476775,16.41611704541247,31.904723477759138,20.26356566639961,11.641157811359525,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.29,5.676785714285715,3.9803024691358018,0.25123718806654377,0.17615602390688895,3.85,8.254910714285714,3.5799107142857145,4.05,6.240927469135803,2.2259274691358018,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.937522246,15627.7,1.937522246,15627.7,1.269538151,1.269538151,2.257052621,0.5599999999999996,0.76,15.370679538911483,1.0377169700274842,1.0377169700274842,5.261600286563966,15.370679538911483,20.63227982547545,6.8805542208910415,20.100119397037226,26.980673617928268,65.0,70.0,13.91680348841352,10.367769748948737,3.5490337394647864,10.367769748948737,19.5988120132679,14.600764498518886,4.998047514749008,1.669796141136633,1.0391962104231356,84.42096775051293,77.12946322594676,12.320006342690206,7.417057261967582,70.0,0.82,24.9,14.3
151,-5.75681340979295,-3.8941249551212582,1.862688454671692,1.862688454671692,1.862688454671692,1.308,0.7479321294843002,0.27344720836745,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787,12.500830599149964,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,49.98263150462948,1.0116511266644004,0.5135604700486498,1.3491279846230424,0.14301807077621034,0.07999468451864297,6.992123404914088,1.8626884546716915,15.029983218795495,10.204514036338393,2.360779111287442,9.171103791419842,5.108240407319262,2.557282856,2.557282856,1.862701320557748,15023.7,1.009233201,1.009233201,2.3607954175650554,19041.1,59,0.4901103381160167,722.9592809999998,-2.85,-6.75,0.31000000000000005,0.91,2.077886332076969,2.2896986480000003,3.9,-6412.965241028885,0.8003600000000001,6.621398717000001,23.463975426404986,2.89,5.9897904869356955,8.409595891909474,14.399386378845167,27.049247312660647,15.797425882951947,11.251821429708702,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.19,5.907692307692307,3.9803024691358018,0.25123718806654377,0.16927083333333331,3.9,8.551442307692309,3.751442307692309,4.05,6.240927469135803,2.2259274691358018,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.077830412,16759.4,2.077830412,16759.4,2.2896986480000003,2.2896986480000003,2.257052621,0.71,0.8600000000000001,11.665074867865155,1.0491279846230424,1.0491279846230424,5.261600286563966,11.665074867865155,16.926675154429127,6.880554220890902,15.254328673361162,22.134882894252065,65.0,70.0,11.542861584237848,7.954801716290178,3.5880598679476696,7.954801716290178,16.255627556499604,11.202620168502618,5.053007387996988,1.669796141136633,1.2202220426717745,84.42096775051293,79.83834189415433,11.364174801696338,7.417057261967582,76.0,0.85,25.5,16.5
159,-5.5058700168618495,-3.4207554562587945,2.085114560603055,2.085114560603055,2.085114560603055,1.473,0.7530750812587508,0.3459111267555999,1.7952044595597023,1.6881475597143174,16817.7,2.463511353,5.477962073,9.5539885245346,-5.106025924937151,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.26267149988765026,24277.1,1.3659200180000002,3.0167570560000008,35.00675767492968,1.3246853932538007,0.3998440919246997,1.6852704686783553,0.2321145195802109,0.10466832751913033,4.308218209737777,2.085114560603055,11.915964552852454,7.452651816292128,3.0099558619321565,6.296864448094072,2.6958164541230007,2.463511353,2.463511353,2.0851289628216767,16817.7,1.3659200180000002,1.3659200180000002,3.0099766521770595,24277.1,51,0.6909530581806897,653.168892,-2.28,-6.53,0.3899999999999999,0.9500000000000002,2.3628248363419955,2.114920301,4.25,-6116.268927633009,1.1889299999999998,4.780278716999999,20.806296978742832,2.97,2.7032955920274753,5.21873049233076,7.922026084358236,15.293471355853574,10.074759215444532,5.218712140409041,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.27,4.565652941176472,2.320436681222707,0.4309533667055592,0.21902672254854336,4.25,7.0337779411764725,2.628777941176471,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.3627612479999995,19057.6,2.3627612479999995,19057.6,2.114920301,2.114920301,2.364060892,0.9800000000000004,1.3099999999999998,8.31806596839173,1.3852704686783552,1.3852704686783552,1.1745922358323149,8.31806596839173,9.492658204224046,1.5360052314730277,10.877470881743033,12.413476113216056,65.0,70.0,8.547434401719771,7.489801242645467,1.0576331590743024,7.489801242645467,12.037215311297665,10.547767430471133,1.4894478808265323,2.249705405600672,1.4214887079183265,87.95300735989845,82.1844295125918,9.717517227069989,2.3241463478773428,65.0,0.88,16.49,9.46
169,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.7996181313231498,1.7996181313231498,1.261,0.752340373862399,0.3230535633136005,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,47.158816521733506,0.9761890247468928,0.41502804478260025,1.38459008654055,0.14301807077621034,0.07947770877711226,6.992123404914088,1.7996181313231503,15.073856386764458,10.315384467899133,2.360779111287442,9.171103791419842,5.108240407319262,1.738577891,1.738577891,1.7996305615724293,14515.0,1.009233201,1.009233201,2.3607954175650554,19041.1,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.9,-3997.6018653345473,6.40241,5.488901478,16.835962861991653,3.0,5.9897904869356955,8.779289146406706,14.769079633342402,28.79970528501769,17.11961383549308,11.680091449524605,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.3,5.64002564102564,3.9803024691358018,0.25123718806654377,0.17730415846445507,3.9,8.22877564102564,3.538775641025641,4.05,6.240927469135803,2.2259274691358018,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,2.257052621,0.5999999999999996,0.7500000000000002,12.819713806770984,1.08459008654055,1.08459008654055,5.261600286563966,12.819713806770984,18.081314093334953,6.880554220889916,16.764241131927818,23.644795352817734,65.0,70.0,12.747029111217065,9.037687429622038,3.709341681595027,9.037687429622038,17.951437446562327,12.72763081804497,5.223806628517358,1.669796141136633,1.163001106727935,84.42096775051293,79.05414392180204,11.786452164835088,7.417057261967582,77.3,0.816,25.05,15.82
178,-5.5375168576750005,-3.8670645664629375,1.6704522912120612,1.6704522912120612,1.6704522912120612,1.118,0.487573597325901,0.27461729792459977,0.7173794389926762,6.867561059854121,13473.2,3.1411042960000004,5.290662993,13.23685690225022,-5.0676578720166505,-3.0158824306359717,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,40.91802518066749,0.984590738006081,0.2942639179306994,1.3761883732813618,0.1255991217682025,0.07554663523105727,7.961839110989441,1.6704522912120632,15.692405526485455,10.990114814416492,2.0517754413806792,10.11096015173889,6.0691900004125765,3.1411042960000004,3.1411042960000004,1.6704638292922946,13473.2,1.343741812,1.343741812,2.0517896133206897,16548.8,63,1.2322640717178746,781.865056,-2.77,-6.55,0.2799999999999998,0.5700000000000003,1.921059809561595,2.647327116,3.78,-5401.462832606189,5.67826,6.05444649,16.263835845664403,2.78,6.967194681231388,10.717996332988275,17.68519101421966,31.95714016269493,19.36741937370981,12.589720788985113,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.08,5.744867724867727,3.668059701492538,0.27262369791666663,0.1740684116487686,3.78,8.311117724867724,3.6511177248677247,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,1.92100811,15494.5,1.92100811,15494.5,2.647327116,2.647327116,2.659886367,0.7000000000000002,0.94,15.224556305838668,1.0761883732813615,1.0761883732813615,8.779289146406706,15.224556305838668,24.00384545224537,11.48060888376082,19.909035169170533,31.389644052931352,65.0,70.0,16.791228603336958,10.649918815062161,6.141309788274798,10.649918815062161,23.646818979843612,14.998110520617736,8.648708459225876,1.391373523883216,1.04560491408242,81.86874038221555,77.23773330457846,12.295375041658122,10.000488073657753,66.0,0.8,18.28,9.65
184,-5.69395511032745,-3.7165200775958485,1.9774350327316008,1.9774350327316008,1.9774350327316008,1.415,0.5700513054124503,0.22122856045649986,1.0238536272621583,8.779870790838054,15949.2,2.359791554,5.311785598,11.195948513690057,-5.0676578720166505,-3.0158824306359717,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,43.00512231429431,0.8340462491389922,0.4507021705831501,1.5267328621484508,0.1255991217682025,0.08931802417430121,7.961839110989441,1.9774350327316013,13.6721570002166,8.966919406254954,2.0517754413806792,10.11096015173889,6.0691900004125765,2.359791554,2.359791554,1.9774486911905609,15949.2,1.343741812,1.343741812,2.0517896133206897,16548.8,54,1.046692754176989,691.582281,-2.52,-6.74,0.2400000000000002,0.6799999999999997,2.3014778813727435,2.197822234,4.2200000000000015,-3514.246167642905,7.70627,5.494194178000001,16.26900130417567,3.03,6.967194681231388,5.819921633354753,12.787116314586141,25.184225581577397,11.462335656892185,13.721889924685216,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.33,5.079834123222748,3.668059701492538,0.27262369791666663,0.19685682164865265,4.2200000000000015,7.658584123222747,3.0285841232227484,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,2.3014159439999995,18562.8,2.3014159439999995,18562.8,2.197822234,2.197822234,2.659886367,0.8900000000000006,0.69,9.85735803957308,1.2267328621484508,1.2267328621484508,8.779289146406706,9.85735803957308,18.636647185979786,11.480608883491248,12.890391282213953,24.371000165705198,65.0,70.0,14.860421903150106,7.8600242767198925,7.000397626430215,7.8600242767198925,20.92769475068713,11.06914661429063,9.858548136396504,1.391373523883216,1.3241555931113516,81.86874038221555,81.12209692370477,10.58860429852574,10.000488073657753,66.0,0.94,15.81,10.06
