Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
o-IO1,PBDB-TF,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,54.39658421961517,0.9620130355264058,0.2060990303686996,1.3987660757610367,0.14301807077621037,0.07432043650537196,6.9921234049140875,1.6048651061297359,15.87901306064166,11.232093643593526,2.360779111287442,9.171103791419842,5.108240407319263,1.50375304,1.50375304,1.604876191188828,12944.2,1.009233201,1.009233201,2.3607954175650554,19041.1,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.7851300000000005,6.0543999,17.882789650053986,3.06,5.989790486935695,9.109474350185367,15.099264837121062,30.03243776103379,18.118744482518697,11.913693278515098,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.2234399999999999,13.040835350999998,48.55193625232204,3.36,5.527645888594165,3.980302469135802,0.25123718806654377,0.18090883898033633,3.77,8.045770888594165,3.4807708885941655,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964055999999995,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.257052621,0.41000000000000014,0.6900000000000002,16.462790408087706,1.0987660757610367,1.0987660757610367,5.261600286563966,16.462790408087706,21.72439069465167,6.8805542208890556,21.528264379799854,28.40881860068891,65.0,70.0,15.515515282710298,11.757691148301127,3.757824134409173,11.757691148301127,21.85025229162027,16.558168599377154,5.292083692243113,1.669796141136633,0.9858854472144789,84.42096775051294,76.1872544930484,12.365515568705025,7.417057261967582,,,,
o-IO1,PDCBT-Cl,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.43921896609205024,0.3736395281215499,17819.1,2.681571524,4.255508377999998,51.81828091022848,0.9766036924980694,0.3721973247139001,1.2326677814158362,0.1399964873376301,0.07432043650537196,7.1430363648217545,1.6048651061297359,15.87901306064166,11.232093643593526,2.2092714739139057,9.26737528616245,5.2948563777203015,1.50375304,1.50375304,1.604876191188828,12944.2,2.681571524,2.681571524,2.209286733704118,17819.1,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.7851300000000005,6.0543999,17.882789650053986,3.1599999999999997,5.048874370412561,9.109474350185367,14.158348720597928,29.08124827210814,18.710860315280744,10.370387956827399,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728328,3.4599999999999995,5.527645888594165,3.8485545023696677,0.25983781686975477,0.18090883898033633,3.77,8.045770888594165,3.4807708885941655,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,4.076802804,0.3100000000000005,0.7600000000000002,16.462790408087706,0.9326677814158362,0.9326677814158362,6.832665397776074,16.462790408087706,23.29545580586378,8.935023981705351,21.528264379802607,30.463288361507956,65.0,70.0,14.122498704291662,9.980304233786295,4.142194470505365,9.980304233786295,19.888489299530942,14.05510300379085,5.833386295740094,1.533478281264524,0.9858854472144789,83.26779945482753,76.1872544930484,12.365515568705025,8.724586853514058,,,,
o-IO1,P3HT,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-5.106025924937151,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.26267149988765026,24277.1,1.3659200180000002,3.0167570560000008,44.160272494940614,1.7484168009782697,0.34332604517585,1.2615390609538863,0.23211451958021087,0.07432043650537196,4.308218209737776,1.6048651061297359,15.87901306064166,11.232093643593526,3.009955861932157,6.296864448094073,2.6958164541230007,1.50375304,1.50375304,1.604876191188828,12944.2,1.3659200180000002,1.3659200180000002,3.0099766521770595,24277.1,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.7851300000000005,6.0543999,17.882789650053986,2.57,2.703295592027475,9.109474350185367,11.812769942212842,19.733232188466552,15.217376901984656,4.515855286481896,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,2.8699999999999997,5.527645888594165,2.320436681222707,0.43095336670555917,0.18090883898033633,3.77,8.045770888594165,3.4807708885941655,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.364060892,0.9000000000000004,1.7100000000000002,16.462790408087706,0.9615390609538863,0.9615390609538863,1.174592235832315,16.462790408087706,17.63738264392002,1.5360052314730275,21.528264379807,23.064269611280025,65.0,70.0,11.0233710243275,10.289250419287645,0.7341206050398545,10.289250419287645,15.524037300532214,14.490186981008634,1.033850319523582,2.2497054056006722,0.9858854472144789,87.95300735989845,76.1872544930484,12.365515568705025,2.3241463478773428,,,,
o-IO1,PBDB-T,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-5.0676578720166505,-3.0158824306359713,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,54.39658421961517,0.9620130355264058,0.2060990303686996,1.3987660757610367,0.1255991217682025,0.07432043650537196,7.96183911098944,1.6048651061297359,15.87901306064166,11.232093643593526,2.0517754413806792,10.11096015173889,6.069190000412576,1.50375304,1.50375304,1.604876191188828,12944.2,1.343741812,1.343741812,2.0517896133206897,16548.8,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.7851300000000005,6.0543999,17.882789650053986,2.8699999999999997,6.967194681231387,9.109474350185367,16.076669031416756,29.991026078107957,16.993724400270803,12.997301677837152,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.1699999999999995,5.527645888594165,3.668059701492538,0.27262369791666663,0.18090883898033633,3.77,8.045770888594165,3.4807708885941655,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.659886367,0.6000000000000005,0.8500000000000001,16.462790408087706,1.0987660757610367,1.0987660757610367,8.779289146406708,16.462790408087706,25.242079554494413,11.480608883758807,21.528264379799854,33.00887326355866,65.0,70.0,18.027841452490822,11.757691148301127,6.270150304189694,11.757691148301127,25.38832109876563,16.558168599377154,8.830152499388472,1.3913735238832161,0.9858854472144789,81.86874038221555,76.1872544930484,12.365515568705025,10.000488073657753,,,,
o-IO1,PBDB-T-2Cl,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.13564875447425084,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-5.310519483587901,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,52.542462400924975,0.963098505172194,0.13883248652510005,1.4660326196046365,0.14479075549404063,0.07432043650537196,6.9065182827998886,1.6048651061297359,15.87901306064166,11.232093643593526,2.429131124776831,9.106315938698183,5.010362017498697,1.50375304,1.50375304,1.604876191188828,12944.2,1.073636459,1.073636459,2.429147903172695,19592.4,59,1.2671510308331333,819.515561,-2.68,-6.45,0.10000000000000007,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.7851300000000005,6.0543999,17.882789650053986,3.1599999999999997,5.517483362398773,9.109474350185367,14.62695771258414,30.043771141647824,18.710860315280744,11.332910826367078,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.331395060503868,0.283931444,4.18,-17879.618020185568,2.2014099999999996,12.985482327,50.146237991126526,3.4599999999999995,5.527645888594165,3.924043062200957,0.2548392013412589,0.18090883898033633,3.77,8.045770888594165,3.4807708885941655,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,1.8182476159999998,0.3100000000000005,0.7200000000000002,16.462790408087706,1.1660326196046364,1.1660326196046364,4.646425082474601,16.462790408087706,21.109215490562306,6.076094338618687,21.528264379800106,27.604358718418794,65.0,70.0,15.999121993568439,12.477497906603984,3.521624086964456,12.477497906603984,22.531307896260763,17.57186095722365,4.959446939037114,1.731173125528477,0.9858854472144789,84.88984728119378,76.1872544930484,12.365515568705025,6.828340870477663,,,,
TPIC-4Cl,PTB7-Th,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.34425123226754994,0.5647178739426502,16195.4,1.481089062,4.661161306,51.672807598134774,0.8136283149357002,0.6513589239418502,1.1943314152765592,0.12630882295428048,0.08285975962465797,7.91710330767603,1.8456903392184096,14.543753017412023,9.82412701720838,2.007959730212259,10.03616698119673,6.049034600431861,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,1.481089062,1.481089062,2.0079735995101697,16195.4,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,2.9200000000000004,7.277138842750522,7.823512322242733,15.100651164993256,28.661035911157207,14.849026387616709,13.81200952354049,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9000000000000004,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.22,5.61125,4.102564102564102,0.24375000000000002,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,2.6916976910000003,0.7000000000000002,0.6800000000000002,11.963540115595395,0.8943314152765591,0.8943314152765591,9.388940717172995,11.963540115595395,21.35248083276839,12.277845552653039,15.644629381202078,27.922474933855117,65.0,70.0,12.412526361842982,6.954590346143908,5.457936015699074,6.954590346143908,17.480362567933224,9.794038475177386,7.686324092755839,1.351766853301422,1.204806982624976,81.43611542522085,79.6329200461582,11.47809532322224,10.335593949717365,,,,
TPIC-4Cl,PBDB-TF,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-5.243252939744299,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507584995,19041.1,1.009233201,3.885868678,45.35899110197665,0.914307002137584,0.3992182300685503,1.4464721091498594,0.14301807077621037,0.08285975962465797,6.9921234049140875,1.8456903392184096,14.543753017412023,9.82412701720838,2.360779111287442,9.171103791419842,5.108240407319263,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,1.009233201,1.009233201,2.3607954175650554,19041.1,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,3.0100000000000002,5.989790486935695,7.823512322242733,13.813302809178428,27.025726946157597,15.306701858467909,11.719025087689687,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.2234399999999999,13.040835350999998,48.55193625232204,3.31,5.61125,3.980302469135802,0.25123718806654377,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964055999999995,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,2.257052621,0.6100000000000003,0.74,11.963540115595395,1.1464721091498593,1.1464721091498593,5.261600286563966,11.963540115595395,17.22514040215936,6.8805542208801365,15.644629381906967,22.525183602787102,65.0,70.0,12.836292980722964,8.915312294996642,3.9209806857263216,8.915312294996642,18.07714632785261,12.555291871039916,5.521854456812692,1.669796141136633,1.204806982624976,84.42096775051294,79.6329200461582,11.47809532322224,7.417057261967582,,,,
TPIC-4Cl,PDCBT-Cl,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.43921896609205024,0.3736395281215499,17819.1,2.681571524,4.255508377999998,42.78068779259007,0.9288976591092472,0.5653165244137508,1.2803738148046584,0.1399964873376301,0.08285975962465797,7.1430363648217545,1.8456903392184096,14.543753017412023,9.82412701720838,2.2092714739139057,9.26737528616245,5.2948563777203015,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,2.681571524,2.681571524,2.209286733704118,17819.1,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,3.11,5.048874370412561,7.823512322242733,12.872386692655294,26.021529699202674,15.815230159413685,10.206299539788992,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728328,3.4099999999999997,5.61125,3.8485545023696677,0.25983781686975477,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,4.076802804,0.5100000000000007,0.81,11.963540115595395,0.9803738148046584,0.9803738148046584,6.832665397776074,11.963540115595395,18.79620551337147,8.935023981698228,15.644629381916776,24.579653363615,65.0,70.0,11.97775000694762,7.623681950101633,4.354068056845986,7.623681950101633,16.868073974264373,10.736309491848354,6.13176448241602,1.533478281264524,1.204806982624976,83.26779945482753,79.6329200461582,11.47809532322224,8.724586853514058,,,,
TPIC-4Cl,P3HT,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-5.106025924937151,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.26267149988765026,24277.1,1.3659200180000002,3.0167570560000008,35.12267937730216,1.7007107675894475,0.5364452448757007,1.3092450943427083,0.23211451958021087,0.08285975962465797,4.308218209737776,1.8456903392184096,14.543753017412023,9.82412701720838,3.009955861932157,6.296864448094073,2.6958164541230007,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,1.3659200180000002,1.3659200180000002,3.0099766521770595,24277.1,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,2.52,2.703295592027475,7.823512322242733,10.526807914270208,17.2429113635746,12.814913183833598,4.427998179741004,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,2.82,5.61125,2.320436681222707,0.43095336670555917,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,2.364060892,1.1000000000000005,1.76,11.963540115595395,1.0092450943427083,1.0092450943427083,1.174592235832315,11.963540115595395,13.13813235142771,1.5360052314730275,15.64462938193244,17.180634613405466,65.0,70.0,8.618737155927372,7.848193712213952,0.7705434437134184,7.848193712213952,12.137629840891798,11.052485819567577,1.0851440213242223,2.2497054056006722,1.204806982624976,87.95300735989845,79.6329200461582,11.47809532322224,2.3241463478773428,,,,
TPIC-4Cl,PBDB-T,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-5.0676578720166505,-3.0158824306359713,2.0517754413806784,2.0517754413806784,0.15654709819264934,0.18618029651209955,16548.8,1.343741812,5.910814255,45.35899110197665,0.914307002137584,0.3992182300685503,1.4464721091498594,0.1255991217682025,0.08285975962465797,7.96183911098944,1.8456903392184096,14.543753017412023,9.82412701720838,2.0517754413806792,10.11096015173889,6.069190000412576,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,1.343741812,1.343741812,2.0517896133206897,16548.8,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,2.82,6.967194681231387,7.823512322242733,14.79070700347412,27.11136593736806,14.34049808667093,12.770867850697133,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.1199999999999997,5.61125,3.668059701492538,0.27262369791666663,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,2.659886367,0.8000000000000007,0.8999999999999999,11.963540115595395,1.1464721091498593,1.1464721091498593,8.779289146406708,11.963540115595395,20.742829262002104,11.480608883743923,15.644629381906967,27.12523826565089,65.0,70.0,15.457698888932933,8.915312294996642,6.542386593936288,8.915312294996642,21.76883038792927,12.555291871039916,9.213538516889354,1.3913735238832161,1.204806982624976,81.86874038221555,79.6329200461582,11.47809532322224,10.000488073657753,,,,
TPIC-4Cl,PBDB-T-2Cl,-5.6424711698128505,-3.796780830594441,1.8456903392184087,1.845690339218409,1.845690339218409,1.285,0.7109790685863997,0.3101825781849499,0.4757350760045594,3.9293639306846426,14886.6,3.0544123919999997,5.129021546000001,12.068584371109052,-5.310519483587901,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,43.504869283286546,0.9153924717833716,0.33195168622495075,1.5137386529934584,0.14479075549404063,0.08285975962465797,6.9065182827998886,1.8456903392184096,14.543753017412023,9.82412701720838,2.429131124776831,9.106315938698183,5.010362017498697,3.0544123919999997,3.0544123919999997,1.845703087695772,14886.6,1.073636459,1.073636459,2.429147903172695,19592.4,54,1.9556833236340971,963.167385,-2.73,-6.65,0.3300000000000001,0.8599999999999994,2.1265125967070024,3.0169527439999997,3.9200000000000004,-6533.384605850111,3.52486,6.1896721060000015,14.04154281199723,3.11,5.517483362398773,7.823512322242733,13.340995684641506,26.9688227765028,15.815230159413685,11.153592617089119,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.331395060503868,0.283931444,4.18,-17879.618020185568,2.2014099999999996,12.985482327,50.146237991126526,3.4099999999999997,5.61125,3.924043062200957,0.2548392013412589,0.17821341055914458,3.9200000000000004,8.201250000000002,3.5112499999999995,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.1264553680000002,17151.6,2.1264553680000002,17151.6,3.0169527439999997,3.0169527439999997,1.8182476159999998,0.5100000000000007,0.77,11.963540115595395,1.2137386529934584,1.2137386529934584,4.646425082474601,11.963540115595395,16.609965198069997,6.0760943386110915,15.644629381907873,21.720723720518965,65.0,70.0,13.104101910752906,9.438397192208372,3.665704718544532,9.438397192208372,18.45429736541002,13.29194397480512,5.1623533906049035,1.731173125528477,1.204806982624976,84.88984728119378,79.6329200461582,11.47809532322224,6.828340870477663,75.7,0.885,22.89,15.4
AQx-2,PTB7-Th,-5.699832769498251,-3.828949016274685,1.8708837532235665,1.8708837532235665,1.8708837532235665,1.349,0.6824615370539995,0.2298001467472504,1.61120918548941,5.212958128111215,15089.8,2.394760272,5.631235256000002,12.132993587179326,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.34425123226754994,0.5647178739426502,16195.4,1.481089062,4.661161306,54.078518849901975,0.8457965006159434,0.7087205236272505,1.1621632295963158,0.12630882295428048,0.08241989026159863,7.91710330767603,1.8708837532235658,14.632119268199032,9.867728375312565,2.007959730212259,10.03616698119673,6.049034600431861,2.394760272,2.394760272,1.8708966757158556,15089.8,1.481089062,1.481089062,2.0079735995101697,16195.4,60,0.8408029419455448,679.117337,-2.71,-6.69,0.25,0.8699999999999992,2.1342987502479667,2.455137959,3.9800000000000004,-4650.898343541587,4.60652,6.4796913410000005,19.02107587693138,2.9400000000000004,7.277138842750522,7.682828798895219,14.95996764164574,28.588498163185015,14.681885834688767,13.90661232849625,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9000000000000004,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.24,5.550251256281407,4.102564102564102,0.24375000000000002,0.18017202354006337,3.9800000000000004,8.149001256281407,3.4490012562814067,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.134241312,17214.4,2.134241312,17214.4,2.455137959,2.455137959,2.6916976910000003,0.7400000000000002,0.6600000000000001,11.518044567388431,0.8621632295963157,0.8621632295963157,9.388940717172995,11.518044567388431,20.906985284561426,12.277845553030064,15.06205828019038,27.339903833220443,65.0,70.0,11.716402070139083,6.454782426855042,5.261619643284042,6.454782426855042,16.50002184999142,9.090166967851806,7.409854882139614,1.351766853301422,1.2276523702715505,81.43611542522085,79.93588590153998,11.303057938522446,10.335593949717365,,,,
