,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
86,-5.75681340979295,-3.894124955121258,1.862688454671692,1.862688454671692,1.862688454671692,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,49.98263150462948,1.0116511266644004,0.5135604700486498,1.3491279846230424,0.1430180707762103,0.079994684518643,6.992123404914088,1.862688454671692,15.029983218795484,10.204514036338384,2.3607791112874428,9.171103791419842,5.108240407319263,2.557282856,2.557282856,1.862701320557748,15023.7,1.009233201,1.009233201,2.3607954175650554,19041.1,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.89,5.989790486935695,8.409595891909474,14.399386378845168,27.04924731266065,15.797425882951948,11.251821429708704,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.19,5.907692307692308,3.980302469135802,0.2512371880665437,0.1692708333333333,3.9,8.551442307692309,3.751442307692309,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,2.257052621,0.71,0.8600000000000001,11.665074867865156,1.0491279846230424,1.0491279846230424,5.261600286563966,11.665074867865156,16.926675154429123,6.880554220890903,15.25432867336116,22.134882894252065,65.0,70.0,11.542861584237848,7.954801716290178,3.5880598679476696,7.954801716290178,16.255627556499604,11.202620168502616,5.053007387996988,1.669796141136633,1.2202220426717745,84.42096775051294,79.83834189415433,11.364174801696338,7.417057261967582,76.0,0.85,25.5,16.5
92,-5.62516472892105,-3.777850207992662,1.847314520928388,1.8473145209283872,1.8473145209283872,1.309,0.6832234558354005,0.2735560539076496,2.2751770193012004,8.459839260541056,14899.7,1.849187349,4.75371523,11.965570684112258,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,51.69242409421672,0.8953763795358047,0.3819117891767494,1.465402731751638,0.1430180707762103,0.0835731137611169,6.992123404914088,1.8473145209283877,14.431781575898713,9.730274107441852,2.3607791112874428,9.171103791419842,5.108240407319263,1.849187349,1.849187349,1.847327280624232,14899.7,1.009233201,1.009233201,2.3607954175650554,19041.1,71,2.3032924595828,882.479045,-2.71,-6.62,0.31,0.8799999999999999,2.0631447133505256,1.639673913,3.91,-5707.948238177581,7.52913,6.6720649320000005,26.65495416562512,3.03,5.989790486935695,8.639401943084223,14.629192430019918,28.81219449092423,17.01530212690438,11.796892364019852,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.565786445012788,3.980302469135802,0.2512371880665437,0.1796691285013366,3.91,8.142661445012788,3.4776614450127874,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.06308919,16640.5,2.06308919,16640.5,1.639673913,1.639673913,2.257052621,0.5800000000000001,0.72,11.963540115595396,1.165402731751638,1.165402731751638,5.261600286563966,11.963540115595396,17.22514040215936,6.880554220870284,15.644629381884563,22.525183602754847,65.0,70.0,13.04824669166332,9.062522515887869,3.985724175775451,9.062522515887869,18.37563735270039,12.762605673223144,5.613031679477245,1.669796141136633,1.2062801119700512,84.42096775051294,79.6527317650164,11.494988807777355,7.417057261967582,77.0,0.865,25.0,16.7
98,-5.7636978902106,-3.94680888009356,1.8168890101170403,1.81688901011704,1.81688901011704,1.311,0.6537263144412,0.2896651938572496,1.7797353242313747,8.760208240055233,14654.3,1.527170416,5.489198359,12.97464253609646,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,49.878414215441545,1.0643350516367025,0.5204449504662998,1.2964440596507405,0.1430180707762103,0.0770734143324506,6.992123404914088,1.81688901011704,15.515824791804812,10.660571406652732,2.3607791112874428,9.171103791419842,5.108240407319263,1.527170416,1.527170416,1.816901559659032,14654.3,1.009233201,1.009233201,2.3607954175650554,19041.1,56,1.3590306267460008,587.594151,-2.8,-6.76,0.3099999999999996,0.8700000000000001,2.0775143820670503,1.88119791,3.96,-6304.440035123967,7.49848,5.650199399999998,20.46064937424135,2.9400000000000004,5.989790486935695,8.409595891909474,14.399386378845168,27.51722736997312,16.070737749439008,11.446489620534114,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.24,5.769797979797978,3.980302469135802,0.2512371880665437,0.173316293482257,3.96,8.407297979797981,3.627297979797979,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.077458472,16756.4,2.077458472,16756.4,1.88119791,1.88119791,2.257052621,0.7199999999999998,0.8099999999999998,12.510575337479272,0.9964440596507405,0.9964440596507405,5.261600286563966,12.510575337479272,17.77217562404324,6.880554220891264,16.35998313362656,23.240537354517823,65.0,70.0,11.510836237970926,8.102957510598781,3.407878727372144,8.102957510598781,16.210526773000296,11.411265606641944,4.79926116635835,1.669796141136633,1.1786768718163914,84.42096775051294,79.27497908987723,11.689829597256828,7.417057261967582,75.4,0.811,22.52,13.79
105,-5.53476850778495,-3.758806397092627,1.775962110692323,1.775962110692323,1.775962110692323,1.335,0.7770755228728499,0.1779352468419501,2.9252949469297387,8.857441476492989,14324.2,2.425963425,6.219107517,12.158273815720715,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,73.1159026962719,0.7429239664566549,0.4671106357682992,1.3088514749240234,0.1255991217682024,0.0822485177712476,7.961839110989444,1.775962110692323,14.592665173858382,9.945877721419594,2.0517754413806784,10.110960151738894,6.069190000412581,2.425963425,2.425963425,1.775974377545697,14324.2,1.343741812,1.343741812,2.05178961332069,16548.8,65,1.2426860079418665,785.941435,-2.59,-6.55,0.1799999999999997,0.9699999999999998,2.1260662566951,2.204410132,3.96,-10670.19547075848,8.07442,6.791284734,21.33882268298585,2.96,6.967194681231387,7.823512322242733,14.79070700347412,28.457320274684207,15.052437707995018,13.404882566689189,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.26,5.273964646464647,3.668059701492538,0.2726236979166666,0.1896106756556172,3.96,7.806464646464645,3.2364646464646465,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.12600904,17148.0,2.12600904,17148.0,2.204410132,2.204410132,2.659886367,0.7000000000000002,0.7599999999999998,13.236491515567812,1.0088514749240234,1.0088514749240234,8.779289146406708,13.236491515567812,22.01578066197452,11.4806088781043,17.309258127211503,28.7898670053158,65.0,70.0,14.436924315083909,8.67987509239494,5.757049222688971,8.67987509239494,20.331289853825524,12.223729414034574,8.107560439790952,1.391373523883216,1.1415217589765851,81.86874038221555,78.74379420932837,11.89798499452816,10.000488073657753,71.0,0.86,24.71,15.22
111,-5.53264601975105,-3.71089686283774,1.8217491569133109,1.8217491569133109,1.8217491569133109,1.346,0.7597962933661,0.2039493309497495,1.9989477602398504,8.666129101818186,14693.5,2.554595071,6.190526695999999,11.725418493815692,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,72.65778526089244,0.6950144322017673,0.4649881477343998,1.356761009178911,0.1255991217682024,0.0852848024594966,7.961839110989444,1.8217491569133104,14.150163536769972,9.528392095475573,2.0517754413806784,10.110960151738894,6.069190000412581,2.554595071,2.554595071,1.8217617400251112,14693.5,1.343741812,1.343741812,2.05178961332069,16548.8,65,1.2240959663216644,747.666295,-2.56,-6.54,0.2099999999999999,0.9500000000000002,2.1388613370363023,2.344992327,3.98,-5523.466007500807,7.61001,6.809155565,20.806280005124936,2.99,6.967194681231387,7.637012876408442,14.604207557639828,28.383277388273005,14.842534525299808,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.201633165829145,3.668059701492538,0.2726236979166666,0.192247313126434,3.98,7.725383165829146,3.175383165829145,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.138803776,17251.2,2.138803776,17251.2,2.344992327,2.344992327,2.659886367,0.6900000000000004,0.73,12.41098660697139,1.056761009178911,1.056761009178911,8.779289146406708,12.41098660697139,21.190275753378096,11.480608855821178,16.229751677308865,27.710360533130043,65.0,70.0,14.555487173447512,8.525040375597873,6.030446797849638,8.525040375597873,20.49825999319138,12.005678132865228,8.492581860326151,1.391373523883216,1.1830872365287843,81.86874038221555,79.33627401419895,11.649167134034697,10.000488073657753,73.0,0.89,22.25,14.51
116,-5.6882679308520006,-3.875817524186656,1.812450406665344,1.812450406665344,1.812450406665344,1.294,0.7307889569027992,0.2176094462448494,1.9485836635365816,2.692295145214884,14618.5,2.65673229,5.569206992000001,12.617135654428358,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,43.921490003390765,0.993343695729799,0.4450149911077004,1.3674354155576438,0.1430180707762103,0.079257291622209,6.992123404914088,1.8124504066653448,15.121435168604606,10.339392441085277,2.3607791112874428,9.171103791419842,5.108240407319263,2.65673229,2.65673229,1.8124629255491944,14618.5,1.009233201,1.009233201,2.3607954175650554,19041.1,59,1.5429666768627524,689.154474,-2.77,-6.68,0.2400000000000002,0.9400000000000004,2.0788038087681016,2.29229075,3.91,-8978.223582072082,2.60258,6.233342445999999,19.41082165791824,2.97,5.989790486935695,8.409595891909474,14.399386378845168,27.7980154043606,16.23472486933124,11.56329053502936,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.27,5.70987851662404,3.980302469135802,0.2512371880665437,0.1751350746059741,3.91,8.31675351662404,3.591753516624041,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.078747864,16766.8,2.078747864,16766.8,2.29229075,2.29229075,2.257052621,0.6399999999999997,0.78,12.609288901825892,1.0674354155576438,1.0674354155576438,5.261600286563966,12.609288901825892,17.87088918838986,6.880554220890536,16.48907010238578,23.36962432327632,65.0,70.0,12.399413017675796,8.74874100022449,3.6506720174513054,8.74874100022449,17.461895255659734,12.3207121778295,5.141183077830233,1.669796141136633,1.1746486912475838,84.42096775051294,79.2186771324187,11.733462247836968,7.417057261967582,75.61,0.822,27.48,17.08
123,-5.65172304072985,-3.944633673540801,1.7070893671890497,1.70708936718905,1.70708936718905,1.07,0.7611024398485,0.37478240629365,0.59976620187321,8.27136769114336,13768.7,2.686584809,5.861717497000001,13.486414940766402,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,69.00981707032292,0.9287512429048284,0.5840651687131997,1.12302419847585,0.1255991217682024,0.0741486899514877,7.961839110989444,1.7070893671890492,15.99219720478338,11.194018847648056,2.0517754413806784,10.110960151738894,6.069190000412581,2.686584809,2.686584809,1.7071011583274067,13768.7,1.343741812,1.343741812,2.05178961332069,16548.8,52,1.061169743971015,682.620228,-2.89,-6.64,0.3999999999999999,0.92,1.8946637571910332,2.025705507,3.75,-5798.485012735726,7.21986,5.400900098,20.56165253947636,2.66,6.967194681231387,11.146872107054344,18.114066788285733,31.31922147694603,19.27294187309696,12.046279603849069,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,2.9599999999999995,6.054726666666667,3.668059701492538,0.2726236979166666,0.1651602219312955,3.75,8.671601666666666,3.9066016666666665,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.894612768,15281.6,1.894612768,15281.6,2.025705507,2.025705507,2.659886367,0.79,1.06,14.50269609053695,0.82302419847585,0.82302419847585,8.779289146406708,14.50269609053695,23.281985236943655,11.480608883751064,18.96506411837539,30.44567300212645,65.0,70.0,12.455064205065382,7.7584453866744605,4.696618818390921,7.7584453866744605,17.540267933743063,10.926094686548304,6.61417324719476,1.391373523883216,1.078932349531106,81.86874038221555,77.78464481234573,12.171296266786449,10.000488073657753,66.8,0.65,21.3,9.28
129,-5.7046491846521,-3.873502090821511,1.8311470938305887,1.831147093830589,1.831147093830589,1.14,0.7444218608128503,0.3981025632814998,0.4513357906864897,4.597917348277842,14769.3,3.868236771,6.099550331,12.525069963650925,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,54.64604370408888,0.8576196601855384,0.6369913126354492,1.19415578119514,0.1255991217682024,0.0798398733821132,7.961839110989444,1.8311470938305887,15.03405447588374,10.244978838146936,2.0517754413806784,10.110960151738894,6.069190000412581,3.868236771,3.868236771,1.8311597418554373,14769.3,1.343741812,1.343741812,2.05178961332069,16548.8,52,0.9716755004274242,635.486503,-2.89,-6.7,0.4399999999999999,0.8799999999999999,1.9960449315611977,2.935595252,3.81,-4357.187157745203,4.42143,5.625751201000001,13.094550271565687,2.66,6.967194681231387,9.57986996379594,16.547064645027326,28.609874771252247,16.56359516740318,12.046279603849069,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,2.9599999999999995,6.034652230971128,3.668059701492538,0.2726236979166666,0.1657096319267224,3.81,8.670277230971129,3.875277230971129,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.995991214,16099.3,1.995991214,16099.3,2.935595252,2.935595252,2.659886367,0.8500000000000005,1.06,12.26170155969198,0.8941557811951399,0.8941557811951399,8.779289146406708,12.26170155969198,21.04099070609869,11.480608883638936,16.034532808655232,27.51514169229417,65.0,70.0,12.22905026325538,7.126516368977232,5.102533894278147,7.126516368977232,17.22197611019778,10.036159146735551,7.1858169634622255,1.391373523883216,1.1916143141532418,81.86874038221555,79.45376041399253,11.609163012831358,10.000488073657753,69.6,0.68,20.1,9.47
137,-5.685601215117099,-3.885301175442432,1.8003000396746676,1.8003000396746676,1.8003000396746676,1.318,0.7510070159949507,0.1656629121844002,2.622660946547529,8.572876089673452,14520.5,1.655461351,4.996943806999999,12.720403620355915,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,51.32384042585856,0.9021486597836909,0.6944889692460992,1.1058110704285684,0.1263088229542804,0.0786138576923567,7.91710330767603,1.8003000396746676,15.225647970475464,10.4401967751957,2.007959730212259,10.03616698119673,6.049034600431861,1.655461351,1.655461351,1.8003124746339965,14520.5,1.481089062,1.481089062,2.00797359951017,16195.4,52,1.6904670029802522,833.196749,-2.65,-6.75,0.1599999999999997,0.8799999999999999,2.205155227137473,1.523630691,4.1,-6986.081113082906,7.84882,5.622715674,19.535456899272145,3.0000000000000004,7.277138842750522,6.877276593556642,14.154415436307165,27.601110100798973,13.410689357435452,14.19042074336352,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.3000000000000003,5.387804878048782,4.102564102564102,0.24375,0.1856043458578541,4.1,7.994054878048781,3.2940548780487804,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.205095882,17785.9,2.205095882,17785.9,1.523630691,1.523630691,2.691697691,0.7999999999999998,0.6000000000000001,12.77796424944503,0.8058110704285684,0.8058110704285684,9.388940717172996,12.77796424944503,22.166904966618027,12.277845553196244,16.709645556925775,28.98749111012202,65.0,70.0,11.610519322505231,6.692806282333131,4.917713040172102,6.692806282333131,16.350908868340223,9.425372160895831,6.925536707444392,1.351766853301422,1.1636201303202578,81.43611542522085,79.06295374364203,11.755630576912202,10.335593949717364,66.0,0.72,19.2,9.16
146,-5.8637813644245,-3.8561315925538393,2.0076497718706605,2.0076497718706605,2.0076497718706605,1.444,0.5652893130287007,0.2295008215117002,0.9997129179029256,2.9550023487471058,16192.9,2.820159006,5.63518978,11.7645902705437,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,42.64090677408017,0.973657764096982,0.6205284246801996,1.3871213471904609,0.1430180707762103,0.0850008353035303,6.992123404914088,2.0076497718706605,14.3200466205302,9.46009014204103,2.3607791112874428,9.171103791419842,5.108240407319263,2.820159006,2.820159006,2.00766363902764,16192.9,1.009233201,1.009233201,2.3607954175650554,19041.1,54,1.0562954895675865,694.155297,-2.71,-6.91,0.25,0.6699999999999999,2.3231749652846654,2.790367994,4.2,-3910.813798275829,3.01191,5.865610612,14.661113898370347,3.03,5.989790486935695,5.601131933192955,11.59092242012865,22.828321706443376,11.031429342423529,11.796892364019852,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.508595238095239,3.980302469135802,0.2512371880665437,0.1815344850687885,4.2,8.17609523809524,3.366095238095238,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.3231124439999995,18737.8,2.3231124439999995,18737.8,2.790367994,2.790367994,2.257052621,0.8700000000000001,0.72,9.388940717172996,1.0871213471904608,1.0871213471904608,5.261600286563966,9.388940717172996,14.65054100373696,6.88055422088979,12.27784555322346,19.15839977411325,65.0,70.0,10.352495317483548,6.63449662274391,3.717998694739637,6.63449662274391,14.57925376071319,9.343255598891686,5.235998161821504,1.669796141136633,1.3514865568319554,84.42096775051294,81.43298015422015,10.33305297071842,7.417057261967582,74.1,0.941,18.54,12.93
159,-5.69395511032745,-3.716520077595849,1.9774350327316008,1.9774350327316008,1.9774350327316008,1.415,0.5700513054124503,0.2212285604564998,1.0238536272621583,8.779870790838054,15949.2,2.359791554,5.311785598,11.195948513690055,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,66.17468343052673,0.7006376469598772,0.6262972383107996,1.3511377944208012,0.1255991217682024,0.0893180241743012,7.961839110989444,1.9774350327316013,13.672157000216602,8.966919406254954,2.0517754413806784,10.110960151738894,6.069190000412581,2.359791554,2.359791554,1.9774486911905609,15949.2,1.343741812,1.343741812,2.05178961332069,16548.8,54,1.046692754176989,691.582281,-2.52,-6.74,0.2400000000000002,0.6799999999999997,2.3014778813727435,2.197822234,4.220000000000001,-3514.246167642906,7.70627,5.494194178000001,16.26900130417567,3.03,6.967194681231387,5.819921633354752,12.78711631458614,25.1842255815774,11.462335656892185,13.721889924685216,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.33,5.079834123222748,3.668059701492538,0.2726236979166666,0.1968568216486526,4.220000000000001,7.658584123222747,3.0285841232227484,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.3014159439999995,18562.8,2.3014159439999995,18562.8,2.197822234,2.197822234,2.659886367,0.8900000000000006,0.69,9.85735803957308,1.0511377944208011,1.0511377944208011,8.779289146406708,9.85735803957308,18.636647185979783,11.480608860596972,12.890391256508329,24.3710001171053,65.0,70.0,12.733294742005125,6.734937032546449,5.998357709458676,6.734937032546449,17.932095517646204,9.48470420421114,8.447391313435064,1.391373523883216,1.3241555931113516,81.86874038221555,81.12209692370477,10.58860429852574,10.000488073657753,66.0,0.94,15.81,10.06
164,-5.83512777596685,-3.891465804135864,1.943661971830986,1.9436619718309855,1.9436619718309855,1.442,0.4955465331455499,0.1935545818606505,1.6453953973721374,10.53616895877018,15676.8,1.943809796,5.191475754,12.16860545244052,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,46.00433460511358,1.0089919756790064,0.5918748362225497,1.3517871356084363,0.1430180707762103,0.0821786854630446,6.992123404914088,1.943661971830986,14.72173272070564,9.85843593065428,2.3607791112874428,9.171103791419842,5.108240407319263,1.943809796,1.943809796,1.9436753970140308,15676.8,1.009233201,1.009233201,2.3607954175650554,19041.1,56,1.5240269143617209,703.69871,-2.68,-6.91,0.2000000000000001,0.5999999999999996,2.3090904582424123,1.943186638,4.23,-4061.110705432547,9.48343,5.656500673,19.00334391148628,3.06,5.989790486935695,5.7760363966168455,11.76582688355254,23.402229671386003,11.488536392870907,11.913693278515098,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.36,5.435466903073285,3.980302469135802,0.2512371880665437,0.1839768354462036,4.23,8.097341903073286,3.302341903073286,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.309028316,18624.2,2.309028316,18624.2,1.943186638,1.943186638,2.257052621,0.8700000000000001,0.6900000000000002,10.32860900492476,1.0517871356084365,1.0517871356084365,5.261600286563966,10.32860900492476,15.590209291488726,6.880554220890863,13.506642544900672,20.387196765791536,65.0,70.0,10.65842802325012,7.061273752071055,3.597154271179067,7.061273752071055,15.010093902564218,9.944279011791684,5.065814890772535,1.669796141136633,1.29358793900964,84.42096775051294,80.76182862526521,10.79055887704758,7.417057261967582,77.0,0.878,22.26,15.05
171,-5.61672919955555,-3.846507517349639,1.7702216822059116,1.7702216822059114,1.7702216822059114,1.259,0.7265167694499501,0.2146978280445002,2.92627801277997,7.495662582298589,14277.9,1.901843457,5.383279378,12.647123529832262,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,71.3227615520267,0.8306250867136664,0.5490713275388996,1.221150354667012,0.1255991217682024,0.079069362898305,7.961839110989444,1.7702216822059111,15.123571564196428,10.391953205743832,2.0517754413806784,10.110960151738894,6.069190000412581,1.901843457,1.901843457,1.770233909409231,14277.9,1.343741812,1.343741812,2.05178961332069,16548.8,59,1.6091598249906132,791.166684,-2.71,-6.61,0.2299999999999999,0.92,2.0389679627058124,1.634962525,3.9,-5808.088734059994,6.59778,6.348473984,22.94214436189519,2.84,6.967194681231387,8.968368954529437,15.935563635760824,29.41705047161448,16.55560909006134,12.86144138155314,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.14,5.568102564102564,3.668059701492538,0.2726236979166666,0.1795943929709517,3.9,8.141852564102566,3.4818525641025637,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.03891309,16445.5,2.03891309,16445.5,1.634962525,1.634962525,2.659886367,0.7600000000000007,0.8799999999999999,13.33048049539155,0.921150354667012,0.921150354667012,8.779289146406708,13.33048049539155,22.10976964179826,11.480608883458473,17.432166801204055,28.912775684662527,65.0,70.0,13.23817439564646,7.981594943537548,5.256579452108912,7.981594943537548,18.64310950343425,11.240352642080538,7.402756861353712,1.391373523883216,1.136308102751773,81.86874038221555,78.6670713082622,11.916120586936351,10.000488073657753,73.0,0.79,25.82,15.12
