Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
BTDT2R,PDCBT-Cl,-5.55038784280365,-3.476270604160524,2.0741172386431264,2.0741172386431264,2.0741172386431264,1.335,0.5596837677084006,0.73364615233305,0.9470456517922352,6.021757041239564,16729.0,1.851936698,4.039333571,9.821113435643316,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,38.95428817888333,0.6083874326753294,0.47323319740455,1.6008840412385763,0.1399964873376301,0.10182144891746653,7.1430363648217545,2.074117238643126,12.207410374799554,7.694081151317467,2.2092714739139057,9.26737528616245,5.2948563777203015,1.851936698,1.851936698,2.074131564901493,16729.0,2.681571524,2.681571524,2.209286733704118,17819.1,35,0.4413873443432971,447.98426,-2.39,-6.67,0.8500000000000001,0.6799999999999997,2.328010315413608,1.5024726,4.279999999999999,-4306.140697240976,4.62173,3.2191747950000003,15.026828874752958,3.4499999999999997,5.048874370412561,5.559752833962308,10.60862720437487,23.78984650581064,12.467745730160473,11.322100775650167,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.7499999999999996,4.794602803738319,3.8485545023696677,0.25983781686975477,0.20856785033794809,4.279999999999999,7.327102803738318,2.7971028037383183,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.327947664,18776.8,2.327947664,18776.8,1.5024726,1.5024726,4.076802804,0.5300000000000002,0.4700000000000002,8.45563492125462,1.3008840412385763,1.3008840412385763,6.832665397776074,8.45563492125462,15.288300319030693,8.935023591375481,11.057368260131566,19.992391851507048,65.0,70.0,12.927398836748281,7.149870342939831,5.77752849380845,7.149870342939831,18.20544845406957,10.069047735392182,8.136400718677386,1.533478281264524,1.4115568725617367,83.26779945482753,82.08153875762446,9.79693200744587,8.724586853514058,,,,
BTDT2R,PTB7-Th,-5.55038784280365,-3.476270604160524,2.0741172386431264,2.0741172386431264,2.0741172386431264,1.335,0.5596837677084006,0.73364615233305,0.9470456517922352,6.021757041239564,16729.0,1.851936698,4.039333571,9.821113435643316,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,47.84640798442806,0.4931180885017823,0.5592755969326495,1.5148416417104769,0.12630882295428048,0.10182144891746653,7.91710330767603,2.074117238643126,12.207410374799554,7.694081151317467,2.007959730212259,10.03616698119673,6.049034600431861,1.851936698,1.851936698,2.074131564901493,16729.0,1.481089062,1.481089062,2.00797359951017,16195.4,35,0.4413873443432971,447.98426,-2.39,-6.67,0.8500000000000001,0.6799999999999997,2.328010315413608,1.5024726,4.279999999999999,-4306.140697240976,4.62173,3.2191747950000003,15.026828874752958,3.2600000000000002,7.277138842750522,5.559752833962308,12.83689167671283,27.20137346295449,11.781116255166133,15.420257207788358,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.56,4.794602803738319,4.102564102564102,0.24375000000000002,0.20856785033794809,4.279999999999999,7.327102803738318,2.7971028037383183,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.327947664,18776.8,2.327947664,18776.8,1.5024726,1.5024726,2.691697691,0.7199999999999998,0.3400000000000003,9.388940717172995,1.2148416417104768,1.2148416417104768,9.388940717172995,8.45563492125462,17.844575638427614,12.27782054090128,11.05734621719939,23.33516675810067,65.0,70.0,14.090916816739218,6.67696731613691,7.413949500602309,7.413949500602309,19.84397260579913,9.403047242024545,10.440925363774587,1.351766853301422,1.4115568725617367,81.43611542522085,82.08153875762446,9.79693200744587,10.335593949717365,57.0,1.06,13.52,8.19
BTN-4F,P3HT,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,36.92250479705895,1.7625927901987564,0.5522550595897506,1.2473630717333997,0.2321145195802108,0.07947770877711226,4.3082182097377775,1.7996181313231503,15.073856386764458,10.315384467899134,3.009955861932156,6.296864448094072,2.6958164541230003,1.738577891,1.738577891,1.7996305615724293,14515.0,1.365920018,1.365920018,3.0099766521770595,24277.1,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,2.51,2.703295592027475,8.779289146406708,11.482584738434182,18.73383700075537,14.323410242362542,4.410426758392824,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.8099999999999996,5.64002564102564,2.320436681222707,0.43095336670555917,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,2.364060892,1.0899999999999999,1.7700000000000002,12.819713806770986,0.9473630717333996,0.9473630717333996,1.174592235832315,12.819713806770986,13.994306042603302,1.5360052314730275,16.76424113193129,18.300246363404316,65.0,70.0,8.617497693543662,7.894200242971663,0.7232974505719975,7.894200242971663,12.135884325818882,11.11727608181808,1.018608244000801,2.2497054056006722,1.163001106727935,87.95300735989845,79.05414392180205,11.786452164835088,2.3241463478773428,,,,
BTN-4F,PBDB-T-2Cl,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,45.30469470304334,0.9772744943926804,0.3477615009390007,1.4518566303841496,0.14479075549404063,0.07947770877711226,6.906518282799888,1.7996181313231503,15.073856386764458,10.315384467899134,2.42913112477683,9.106315938698183,5.010362017498698,1.738577891,1.738577891,1.7996305615724293,14515.0,1.073636459,1.073636459,2.429147903172695,19592.4,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,3.0999999999999996,5.517483362398773,8.779289146406708,14.29677250880548,28.80799660524304,17.69026763000951,11.117728975233527,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.3999999999999995,5.64002564102564,3.924043062200957,0.2548392013412589,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,1.818247616,0.5,0.7800000000000002,12.819713806770986,1.1518566303841495,1.1518566303841495,4.646425082474601,12.819713806770986,17.466138889245588,6.076094338619419,16.764241131927943,22.840335470547362,65.0,70.0,13.077017126412184,9.598207026171652,3.4788101002405325,9.598207026171652,18.416154296363775,13.517001610818916,4.89915268554486,1.731173125528477,1.163001106727935,84.88984728119378,79.05414392180205,11.786452164835088,6.828340870477663,,,,
BTN-4F,PBDB-TF,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,47.15881652173351,0.9761890247468928,0.4150280447826002,1.38459008654055,0.14301807077621034,0.07947770877711226,6.992123404914088,1.7996181313231503,15.073856386764458,10.315384467899134,2.3607791112874428,9.171103791419842,5.108240407319263,1.738577891,1.738577891,1.7996305615724293,14515.0,1.009233201,1.009233201,2.3607954175650554,19041.1,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,3.0,5.989790486935695,8.779289146406708,14.769079633342402,28.799705285017687,17.11961383549308,11.680091449524603,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.3,5.64002564102564,3.980302469135802,0.25123718806654377,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,2.257052621,0.5999999999999996,0.7500000000000002,12.819713806770986,1.08459008654055,1.08459008654055,5.261600286563966,12.819713806770986,18.081314093334953,6.880554220889916,16.76424113192782,23.644795352817738,65.0,70.0,12.747029111217065,9.037687429622038,3.709341681595027,9.037687429622038,17.95143744656233,12.72763081804497,5.223806628517359,1.669796141136633,1.163001106727935,84.42096775051294,79.05414392180205,11.786452164835088,7.417057261967582,77.3,0.816,25.05,15.82
BTN-4F,PBDB-T,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,70.32837763796584,0.842780422567778,0.5906231125102499,1.2089950188129004,0.12559912176820245,0.07947770877711226,7.961839110989444,1.7996181313231503,15.073856386764458,10.315384467899134,2.0517754413806784,10.110960151738894,6.069190000412581,1.738577891,1.738577891,1.7996305615724293,14515.0,1.343741812,1.343741812,2.05178961332069,16548.8,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,2.8099999999999996,6.967194681231387,8.779289146406708,15.746483827638095,28.76095271118098,16.03537162591185,12.725581085269127,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.1099999999999994,5.64002564102564,3.668059701492538,0.27262369791666663,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,2.659886367,0.79,0.9100000000000001,12.819713806770986,0.9089950188129003,0.9089950188129003,8.779289146406708,12.819713806770986,21.599002953177695,11.480608883559794,16.764241131635124,28.24485001519492,65.0,70.0,12.761700962246374,7.574486395425165,5.187214566821208,7.574486395425165,17.97209957965076,10.667028177984268,7.30507140166649,1.3913735238832161,1.163001106727935,81.86874038221555,79.05414392180205,11.786452164835088,10.000488073657753,,,,
BTN-4F,PDCBT-Cl,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,44.58051321234689,0.990779681718556,0.5811263391278008,1.2184917921953495,0.1399964873376301,0.07947770877711226,7.1430363648217545,1.7996181313231503,15.073856386764458,10.315384467899134,2.2092714739139057,9.26737528616245,5.2948563777203015,1.738577891,1.738577891,1.7996305615724293,14515.0,2.681571524,2.681571524,2.209286733704118,17819.1,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,3.0999999999999996,5.048874370412561,8.779289146406708,13.828163516819268,27.863749486390823,17.69026763000951,10.17348185638131,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.3999999999999995,5.64002564102564,3.8485545023696677,0.25983781686975477,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,4.076802804,0.5,0.8200000000000003,12.819713806770986,0.9184917921953495,0.9184917921953495,6.832665397776074,12.819713806770986,19.65237920454706,8.935023981706037,16.764241131929158,25.699265113635192,65.0,70.0,11.73285684771658,7.653621241378157,4.079235606338423,7.653621241378157,16.523194850628347,10.778472517442424,5.744722333185923,1.533478281264524,1.163001106727935,83.26779945482753,79.05414392180205,11.786452164835088,8.724586853514058,,,,
BTN-4F,PTB7-Th,-5.6582809845269,-3.85866285320375,1.7996181313231503,1.79961813132315,1.79961813132315,1.261,0.752340373862399,0.3230535633136004,0.7720236804407727,7.48126739225147,14515.0,1.738577891,5.355460936,12.5821442941241,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,53.47263301789161,0.8755103375450091,0.6671687386559002,1.13244939266725,0.12630882295428048,0.07947770877711226,7.91710330767603,1.7996181313231503,15.073856386764458,10.315384467899134,2.007959730212259,10.03616698119673,6.049034600431861,1.738577891,1.738577891,1.7996305615724293,14515.0,1.481089062,1.481089062,2.00797359951017,16195.4,56,0.8658924482311195,581.528933,-2.74,-6.64,0.3500000000000001,0.9800000000000004,2.05127950803412,2.121377948,3.8999999999999995,-3997.601865334547,6.40241,5.488901478,16.835962861991657,2.91,7.277138842750522,8.779289146406708,16.05642798915723,30.3707335414909,16.60602542042829,13.764708121062613,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.21,5.64002564102564,4.102564102564102,0.24375000000000002,0.17730415846445507,3.8999999999999995,8.22877564102564,3.5387756410256412,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.051224304,16544.8,2.051224304,16544.8,2.121377948,2.121377948,2.691697691,0.6899999999999995,0.6900000000000004,12.819713806770986,0.83244939266725,0.83244939266725,9.388940717172995,12.819713806770986,22.20865452394398,12.277845553153368,16.76424113183181,29.04208668498518,65.0,70.0,12.016927630769063,6.936645932199404,5.080281698569658,6.936645932199404,16.92324719589388,9.768767644104505,7.154479551789372,1.351766853301422,1.163001106727935,81.43611542522085,79.05414392180205,11.786452164835088,10.335593949717365,,,,
BTP-4Cl,P3HT,-5.75681340979295,-3.894124955121258,1.862688454671692,1.8626884546716922,1.8626884546716922,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,39.746319779955,1.798054892116264,0.6507874848558002,1.211900969815892,0.2321145195802108,0.07999468451864306,4.3082182097377775,1.8626884546716922,15.029983218795483,10.204514036338383,3.009955861932156,6.296864448094072,2.6958164541230003,2.557282856,2.557282856,1.862701320557748,15023.7,1.365920018,1.365920018,3.0099766521770595,24277.1,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.4,2.703295592027475,8.409595891909474,11.112891483936949,17.33611071494164,13.118969591378779,4.217141123562861,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.6999999999999997,5.907692307692308,2.320436681222707,0.43095336670555917,0.16927083333333331,3.9,8.551442307692309,3.7514423076923085,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,2.364060892,1.2000000000000002,1.8800000000000001,11.665074867865156,0.911900969815892,0.911900969815892,1.174592235832315,11.665074867865156,12.839667103697472,1.5360052314730275,15.254328673362128,16.790333904835155,65.0,70.0,7.610528174583705,6.914305505237795,0.6962226693459084,6.914305505237795,10.71778523994628,9.737305977790504,0.9804792621557761,2.2497054056006722,1.2202220426717743,87.95300735989845,79.83834189415433,11.364174801696338,2.3241463478773428,,,,
BTP-4Cl,PBDB-T-2Cl,-5.75681340979295,-3.894124955121258,1.862688454671692,1.8626884546716922,1.8626884546716922,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,48.12850968593936,1.0127365963101882,0.4462939262050502,1.416394528466642,0.14479075549404063,0.07999468451864306,6.906518282799888,1.8626884546716922,15.029983218795483,10.204514036338383,2.42913112477683,9.106315938698183,5.010362017498698,2.557282856,2.557282856,1.862701320557748,15023.7,1.073636459,1.073636459,2.429147903172695,19592.4,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.9899999999999998,5.517483362398773,8.409595891909474,13.927079254308246,27.067278530748077,16.34404961592606,10.723228914822014,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.2899999999999996,5.907692307692308,3.924043062200957,0.2548392013412589,0.16927083333333331,3.9,8.551442307692309,3.7514423076923085,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,1.818247616,0.6100000000000003,0.8900000000000001,11.665074867865156,1.1163945284666419,1.1163945284666419,4.646425082474601,11.665074867865156,16.31149995033976,6.07609433862026,15.254328673361194,21.330423011981452,65.0,70.0,11.836545042168085,8.464836741814958,3.3717083003531267,8.464836741814958,16.669217278318527,11.92089434646057,4.748322931857958,1.731173125528477,1.2202220426717743,84.88984728119378,79.83834189415433,11.364174801696338,6.828340870477663,,,,
BTP-4Cl,PBDB-TF,-5.75681340979295,-3.894124955121258,1.862688454671692,1.8626884546716922,1.8626884546716922,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,49.98263150462948,1.0116511266644004,0.5135604700486498,1.3491279846230424,0.14301807077621034,0.07999468451864306,6.992123404914088,1.8626884546716922,15.029983218795483,10.204514036338383,2.3607791112874428,9.171103791419842,5.108240407319263,2.557282856,2.557282856,1.862701320557748,15023.7,1.009233201,1.009233201,2.3607954175650554,19041.1,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.89,5.989790486935695,8.409595891909474,14.399386378845168,27.04924731266065,15.797425882951948,11.251821429708704,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.19,5.907692307692308,3.980302469135802,0.25123718806654377,0.16927083333333331,3.9,8.551442307692309,3.7514423076923085,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,2.257052621,0.71,0.8600000000000001,11.665074867865156,1.0491279846230424,1.0491279846230424,5.261600286563966,11.665074867865156,16.926675154429123,6.880554220890903,15.25432867336116,22.134882894252062,65.0,70.0,11.542861584237848,7.954801716290178,3.5880598679476696,7.954801716290178,16.255627556499604,11.202620168502616,5.053007387996988,1.669796141136633,1.2202220426717743,84.42096775051294,79.83834189415433,11.364174801696338,7.417057261967582,76.0,0.85,25.5,16.5
BTP-4Cl,PBDB-T,-5.75681340979295,-3.894124955121258,1.862688454671692,1.8626884546716922,1.8626884546716922,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,73.1521926208619,0.8782425244852856,0.6891555377762995,1.1735329168953927,0.12559912176820245,0.07999468451864306,7.961839110989444,1.8626884546716922,15.029983218795483,10.204514036338383,2.0517754413806784,10.110960151738894,6.069190000412581,2.557282856,2.557282856,1.862701320557748,15023.7,1.343741812,1.343741812,2.05178961332069,16548.8,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.6999999999999997,6.967194681231387,8.409595891909474,15.37679057314086,26.986267455862208,14.758840790301127,12.227426665561083,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,2.9999999999999996,5.907692307692308,3.668059701492538,0.27262369791666663,0.16927083333333331,3.9,8.551442307692309,3.7514423076923085,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,2.659886367,0.9000000000000004,1.02,11.665074867865156,0.8735329168953927,0.8735329168953927,8.779289146406708,11.665074867865156,20.444364014271862,11.480608883700423,15.254328673279492,26.734937556979915,65.0,70.0,11.608236205447765,6.623387468834102,4.984848736613664,6.623387468834102,16.347693591015393,9.3276107548756,7.020082836139792,1.3913735238832161,1.2202220426717743,81.86874038221555,79.83834189415433,11.364174801696338,10.000488073657753,,,,
BTP-4Cl,PDCBT-Cl,-5.75681340979295,-3.894124955121258,1.862688454671692,1.8626884546716922,1.8626884546716922,1.308,0.7479321294843002,0.2734472083674499,2.0370729574357647,0.6380217154420244,15023.7,2.557282856,6.442036787000001,12.500830599149952,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,47.40432819524285,1.0262417836360638,0.6796587643938503,1.183029690277842,0.1399964873376301,0.07999468451864306,7.1430363648217545,1.8626884546716922,15.029983218795483,10.204514036338383,2.2092714739139057,9.26737528616245,5.2948563777203015,2.557282856,2.557282856,1.862701320557748,15023.7,2.681571524,2.681571524,2.209286733704118,17819.1,59,0.4901103381160167,722.959281,-2.85,-6.75,0.31,0.91,2.077886332076969,2.289698648,3.9,-6412.965241028885,0.80036,6.621398717,23.463975426404986,2.9899999999999998,5.048874370412561,8.409595891909474,13.458470262322034,26.156536954822872,16.34404961592606,9.81248733889681,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.2899999999999996,5.907692307692308,3.8485545023696677,0.25983781686975477,0.16927083333333331,3.9,8.551442307692309,3.7514423076923085,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.077830412,16759.4,2.077830412,16759.4,2.289698648,2.289698648,4.076802804,0.6100000000000003,0.9300000000000002,11.665074867865156,0.8830296902778421,0.8830296902778421,6.832665397776074,11.665074867865156,18.49774026564123,8.935023981706824,15.254328673361531,24.189352655068355,65.0,70.0,10.617135007445942,6.695394840965226,3.921740166480718,6.695394840965226,14.951941608118554,9.429017586684386,5.522924021434167,1.533478281264524,1.2202220426717743,83.26779945482753,79.83834189415433,11.364174801696338,8.724586853514058,,,,
