Acceptor,Donor,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
BTA43,PDCBT-Cl,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.52,5.048874370412561,6.034024576999637,11.082898947412197,25.35767279167911,13.80584823217517,11.551824559503938,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.82,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,4.22,6.127304502369666,2.097304502369668,3.8485545023696677,0.2400000000000002,0.3999999999999999,2.770906837872791,58,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,4.076802804,0.65,,,,
BTA43,PDCBT,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.65,4.854251741037734,6.034024576999637,10.88827631803737,25.832435564543662,14.315723308931638,11.516712255612024,-2.07,-6.27,0.3199999999999998,0.2700000000000004,2.405375917476691,4.051139501,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.9499999999999997,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.11000000000000032,0.25,2.770906837872791,58,2.405311184,19400.8,2.405311184,19400.8,4.051139501,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,4.051139501,0.65,,,,
BTA43,PFBDB-T,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.4500000000000006,6.743289481812316,6.034024576999637,12.777314058811953,28.65312677688581,13.53130011392169,15.121826662964123,-2.03,-6.07,0.1499999999999999,0.1099999999999994,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.08605906828672,3.7500000000000004,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.3099999999999996,0.29000000000000004,2.770906837872791,58,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,2.221059013,0.65,,,,
BTA43,PTB7-Th,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.3300000000000005,7.277138842750522,6.034024576999637,13.311163419750159,28.81201322204922,13.060646196915718,15.751367025133506,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.6300000000000003,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,3.9000000000000004,6.346314102564103,2.346314102564102,4.102564102564102,0.4299999999999997,0.27,2.770906837872791,58,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,2.691697691,0.65,,,,
BTA43,PTFB-O,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.3000000000000003,5.007148525382501,6.034024576999637,11.041173102382139,23.683316304609694,12.942982717664222,10.740333586945466,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.3857121602856575,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.6,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,4.13,5.783936138014526,1.9289361380145278,3.598311138014528,0.45999999999999996,0.5299999999999998,2.770906837872791,58,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,3.017880585,0.65,,,,
BTA43,PTQ2,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.5800000000000005,3.6031871115513336,6.034024576999637,9.63721168855097,22.425791599258112,14.041175190678157,8.384616408579955,-1.91,-6.2,0.4099999999999999,0.2000000000000001,2.5575654632017453,2.18439331,4.29,-10408.007351001082,1.9545,7.968147066,26.60847586229975,3.8800000000000003,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.17999999999999972,0.4099999999999999,2.770906837872791,58,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,2.18439331,0.65,,,,
BTA43,PffBT4T-2DT,-2.32,-6.38,0.1999999999999997,0.75,2.281504165840111,2.074234469,4.0600000000000005,-5545.574682560535,13.90275,5.178403403999999,22.228200808048744,3.1100000000000008,11.470004624998436,6.034024576999637,17.504029201998073,35.38439503183911,12.197780682404769,23.186614349434347,-2.12,-5.73,0.1300000000000001,0.2099999999999999,1.8744296766514579,1.631072887,3.6100000000000003,-9935.390340808995,2.16526,8.256423152,42.729011551267,3.4100000000000006,4.660714285714284,4.0600000000000005,7.0894642857142856,2.7394642857142855,3.6100000000000003,6.455611149584488,2.5306111495844874,4.267486149584488,0.6499999999999995,0.19999999999999973,2.770906837872791,58,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.281442766,18401.7,2.281442766,18401.7,2.074234469,2.074234469,1.759389755,0.65,,,,
BTA53,FTAZ,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.1999999999999997,4.731442027845098,6.832665397776074,11.564107425621172,24.053343445292036,14.211944027374233,9.841399417917803,-1.79,-5.93,0.1799999999999999,0.1600000000000001,2.4196959928585597,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.1573063542578,3.4999999999999996,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.14,5.7876871980676325,1.9276871980676331,3.598937198067633,0.47000000000000064,0.6400000000000001,1.431848799127735,60,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,5.075779484,0.65,,,,
BTA53,J71,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.18,4.7719452505417035,6.832665397776074,11.604610648317777,23.98673021007285,14.123119377203144,9.863610832869702,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.48,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.15,5.720784638554218,1.8857846385542172,3.5439096385542164,0.4900000000000002,0.6700000000000002,1.431848799127735,60,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,3.435330346,0.65,,,,
BTA53,P2,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.4899999999999998,4.155882326876856,6.832665397776074,10.98854772465293,24.92752051337517,15.499901454855024,9.427619058520149,-2.05,-6.22,0.2099999999999997,0.1100000000000003,2.485717119619123,4.753974721,4.17,-16905.950356579244,6.13653,12.104839638,26.17189741395175,3.7899999999999996,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.17,6.4284187649880105,2.2934187649880093,4.10029376498801,0.1800000000000006,0.38000000000000034,1.431848799127735,60,2.485650224,20048.8,2.485650224,20048.8,4.753974721,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,4.753974721,0.65,,,,
BTA53,P3HT,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,2.82,2.703295592027475,6.832665397776074,9.535960989803549,17.479416494309906,12.524275674123544,4.955140820186362,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.1199999999999997,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.8500000000000005,1.4600000000000002,1.431848799127735,60,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.364060892,0.65,62.0,0.88,11.57,6.31
BTA53,PBDB-T-2Cl,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.4099999999999997,5.517483362398773,6.832665397776074,12.350148760174847,27.37410472692755,15.144602854170666,12.22950187275688,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.7099999999999995,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.2600000000000007,0.4700000000000002,1.431848799127735,60,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,1.818247616,0.65,,,,
BTA53,PBDB-T-SF,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.2500000000000004,7.189409717688991,6.832665397776074,14.022075115465064,29.621633681419954,14.43400565280196,15.187628028617995,-1.98,-5.98,0.09,0.0999999999999996,2.1783624280896645,0.14610088,4.0,-18106.00965473941,3.00659,14.24515589,62.75526667518831,3.5500000000000003,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.0,6.200100000000001,2.2201,3.960100000000001,0.41999999999999993,0.4500000000000002,1.431848799127735,60,2.396248246,19327.7,2.178303804,17569.8,0.14610088,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,0.880102012,0.65,,,,
BTA53,PBDB-T,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.1199999999999997,6.967194681231387,6.832665397776074,13.79986007900746,27.986116240227126,13.856645426689877,14.129470813537253,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.4199999999999995,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.02,5.839309701492535,1.9993097014925374,3.668059701492538,0.5500000000000007,0.6000000000000001,1.431848799127735,60,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.659886367,0.65,,,,
BTA53,PBDB-TF,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.31,5.989790486935695,6.832665397776074,12.822455884711768,27.587513835957374,14.700479603315225,12.887034232642147,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.61,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.3600000000000003,0.44000000000000017,1.431848799127735,60,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.257052621,0.65,,,,
BTA53,PBDT-3TCO,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.35,4.521306487354939,6.832665397776074,11.353971885131013,24.72327377987278,14.878128903657403,9.845144876215379,-1.9,-6.08,0.1999999999999999,0.1600000000000001,2.44236014679627,5.199305003,4.18,-14105.919536309477,5.08026,11.226781201,26.03033813283712,3.65,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.18,6.064886363636365,2.0748863636363635,3.808636363636364,0.3200000000000003,0.5300000000000002,1.431848799127735,60,2.4422944179999995,19699.1,2.4422944179999995,19699.1,5.199305003,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,5.199305003,0.65,,,,
BTA53,PBN-S,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.52,5.133045086172141,6.832665397776074,11.965710483948214,27.377545587273517,15.633138430111659,11.74440715716186,-2.12,-6.25,0.1,0.1399999999999996,2.3716896449117235,0.218227421,4.13,-17143.844153452093,6.44399,13.714828551999998,45.98916704269934,3.82,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.13,6.591357445520582,2.4063574455205807,4.240732445520582,0.15000000000000036,0.31000000000000005,1.431848799127735,60,2.50414804,20198.0,2.371625818,19129.1,0.218227421,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.769604361,0.65,,,,
BTA53,PBQ-4F,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.28,7.682828798895219,6.832665397776074,14.515494196671293,30.947033627303195,14.567242628058588,16.379790999244605,-2.13,-6.01,0.1499999999999999,0.1699999999999999,2.135017853600476,2.277207128,3.88,-15411.918742263257,7.49925,14.86141259,44.30836866035815,3.5799999999999996,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,3.88,6.546804123711341,2.47680412371134,4.269304123711341,0.39000000000000057,0.30000000000000027,1.431848799127735,60,2.134960396,17220.2,2.134960396,17220.2,2.277207128,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.277207128,0.65,,,,
BTA53,PCl3BDB-T,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.36,6.343358832369796,6.832665397776074,13.17602423014587,28.776436918638577,14.922541228742944,13.853895689895635,-1.88,-6.09,0.0799999999999998,0.2400000000000002,2.252802023408054,0.117771211,4.21,-17879.559086212448,2.54138,12.912866552,41.45945080702209,3.6599999999999997,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.21,6.027649940617576,2.0426499406175775,3.772024940617577,0.3100000000000005,0.5500000000000003,1.431848799127735,60,2.845514572,22951.4,2.252741396,18170.2,0.063483413,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,1.734434186,0.65,,,,
BTA53,PCl4BDB-T,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.3000000000000003,7.055129848476706,6.832665397776074,13.887795246252779,29.789320803212217,14.656067278229681,15.133253524982536,-2.02,-6.03,0.1899999999999999,0.1699999999999999,2.189136580043642,0.100765357,4.01,-17879.613301448404,1.23779,12.981631599000002,42.55747113042983,3.6,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.01,6.303181109725686,2.278181109725686,4.040056109725686,0.3700000000000001,0.41000000000000014,1.431848799127735,60,2.589681842,20887.9,2.189077666,17656.7,0.100765357,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.678934542,0.65,,,,
BTA53,PDBT-T1,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.2399999999999998,5.048874370412561,6.832665397776074,11.881539768188635,25.022522751805266,14.38959332771641,10.632929424088852,-1.77,-5.97,0.1100000000000001,0.1100000000000003,2.3825133902003572,0.842805392,4.199999999999999,-17967.99590191805,2.24224,13.443344381000005,40.16131844440884,3.5399999999999996,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.199999999999999,5.763428571428572,1.8934285714285721,3.565928571428572,0.4300000000000006,0.6600000000000001,1.431848799127735,60,2.541490816,20499.2,2.382449272,19216.4,0.842805392,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,3.447543414,0.65,,,,
BTA53,PDCBT-2F,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.68,5.007148525382501,6.832665397776074,11.839813923158575,28.320834904195316,16.34373563148037,11.977099272714943,-2.23,-6.41,0.32,0.29,2.3891464987105735,4.043250557,4.18,-8854.498196663628,18.68951,5.974315108000001,7.115365357337444,3.98,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.18,6.885938995215312,2.565938995215311,4.464688995215312,0.009999999999999787,0.20000000000000018,1.431848799127735,60,2.389082202,19269.9,2.389082202,19269.9,4.043250557,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,4.043250557,0.65,,,,
BTA53,PDCBT-Cl,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.4099999999999997,5.048874370412561,6.832665397776074,11.881539768188635,26.335432896190106,15.144602854170666,11.190830042019442,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.7099999999999995,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.22,6.127304502369666,2.097304502369668,3.8485545023696677,0.2600000000000007,0.5100000000000002,1.431848799127735,60,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,4.076802804,0.65,,,,
BTA53,PDCBT,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.5399999999999996,4.854251741037734,6.832665397776074,11.686917138813808,26.89159633641057,15.721963080282743,11.169633256127826,-2.07,-6.27,0.3199999999999998,0.2700000000000004,2.405375917476691,4.051139501,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.8399999999999994,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.13000000000000078,0.3600000000000003,1.431848799127735,60,2.405311184,19400.8,2.405311184,19400.8,4.051139501,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,4.051139501,0.65,,,,
BTA53,PFBDB-T,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.3400000000000003,6.743289481812316,6.832665397776074,13.57595487958839,29.4733980435864,14.833716578571858,14.63968146501454,-2.03,-6.07,0.1499999999999999,0.1099999999999994,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.08605906828672,3.64,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.33000000000000007,0.40000000000000036,1.431848799127735,60,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.221059013,0.65,,,,
BTA53,PTB7-Th,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.22,7.277138842750522,6.832665397776074,14.109804240526596,29.531820275422167,14.300768677545323,15.231051597876844,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.52,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,3.9000000000000004,6.346314102564103,2.346314102564102,4.102564102564102,0.4500000000000002,0.38000000000000034,1.431848799127735,60,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.691697691,0.65,,,,
BTA53,PTFB-O,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.19,5.007148525382501,6.832665397776074,11.839813923158575,24.549854169669306,14.167531702288688,10.382322467380616,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.3857121602856575,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.4899999999999998,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.13,5.783936138014526,1.9289361380145278,3.598311138014528,0.4800000000000004,0.6400000000000001,1.431848799127735,60,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,3.017880585,0.65,,,,
BTA53,PTQ2,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.47,3.6031871115513336,6.832665397776074,10.435852509327407,23.53806533478797,15.411076804683937,8.126988530104034,-1.91,-6.2,0.4099999999999999,0.2000000000000001,2.5575654632017453,2.18439331,4.29,-10408.007351001082,1.9545,7.968147066,26.60847586229975,3.77,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.20000000000000018,0.5200000000000002,1.431848799127735,60,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,2.18439331,0.65,,,,
BTA53,PffBT4T-2DT,-2.43,-6.4,0.2099999999999999,0.7699999999999996,2.2096558222574885,2.59014987,3.97,-5395.360571675223,15.61278,5.091131206,17.613597869283524,3.0000000000000004,11.470004624998436,6.832665397776074,18.30267002277451,35.6902065444103,13.323697525663345,22.366509018746957,-2.12,-5.73,0.1300000000000001,0.2099999999999999,1.8744296766514579,1.631072887,3.6100000000000003,-9935.390340808995,2.16526,8.256423152,42.729011551267,3.3000000000000003,4.909880352644836,3.97,7.3655053526448375,2.9505053526448366,3.6100000000000003,6.455611149584488,2.5306111495844874,4.267486149584488,0.6699999999999999,0.31000000000000005,1.431848799127735,60,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.209596356,17822.2,2.209596356,17822.2,2.59014987,2.59014987,1.759389755,0.65,,,,
BTCIC-4Cl,FTAZ,-2.87,-6.73,0.33,0.5399999999999991,2.0148780003967466,2.628156819,3.8600000000000003,-7163.609837101599,11.314,6.787087049,21.50494231551519,2.76,4.731442027845098,9.296379238008514,14.027821265853612,25.16591135094138,16.677704352987273,8.488206997954107,-1.79,-5.93,0.1799999999999999,0.1600000000000001,2.4196959928585597,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.1573063542578,3.0599999999999996,5.968911917098446,3.8600000000000003,8.610161917098447,3.810161917098445,4.14,5.7876871980676325,1.9276871980676331,3.598937198067633,0.8000000000000007,1.08,1.6732624108251464,61,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.014823776,16251.2,2.014823776,16251.2,2.628156819,2.628156819,5.075779484,0.65,,,,
BTCIC-4Cl,J71,-2.87,-6.73,0.33,0.5399999999999991,2.0148780003967466,2.628156819,3.8600000000000003,-7163.609837101599,11.314,6.787087049,21.50494231551519,2.74,4.7719452505417035,9.296379238008514,14.068324488550218,25.05568591410794,16.556851422893164,8.498834491214776,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.04,5.968911917098446,3.8600000000000003,8.610161917098447,3.810161917098445,4.15,5.720784638554218,1.8857846385542172,3.5439096385542164,0.8200000000000003,1.11,1.6732624108251464,61,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.014823776,16251.2,2.014823776,16251.2,2.628156819,2.628156819,3.435330346,0.65,,,,
BTCIC-4Cl,P2,-2.87,-6.73,0.33,0.5399999999999991,2.0148780003967466,2.628156819,3.8600000000000003,-7163.609837101599,11.314,6.787087049,21.50494231551519,3.05,4.155882326876856,9.296379238008514,13.45226156488537,26.669108552385243,18.43007183935188,8.239036713033368,-2.05,-6.22,0.2099999999999997,0.1100000000000003,2.485717119619123,4.753974721,4.17,-16905.950356579244,6.13653,12.104839638,26.17189741395175,3.3499999999999996,5.968911917098446,3.8600000000000003,8.610161917098447,3.810161917098445,4.17,6.4284187649880105,2.2934187649880093,4.10029376498801,0.5100000000000007,0.8200000000000003,1.6732624108251464,61,2.485650224,20048.8,2.485650224,20048.8,4.753974721,2.014823776,16251.2,2.014823776,16251.2,2.628156819,2.628156819,4.753974721,0.65,,,,
BTCIC-4Cl,P3HT,-2.87,-6.73,0.33,0.5399999999999991,2.0148780003967466,2.628156819,3.8600000000000003,-7163.609837101599,11.314,6.787087049,21.50494231551519,2.38,2.703295592027475,9.296379238008514,11.999674830035989,18.563496962065674,14.38149868119917,4.1819982808665035,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.6799999999999997,5.968911917098446,3.8600000000000003,8.610161917098447,3.810161917098445,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.1800000000000006,1.9000000000000001,1.6732624108251464,61,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.014823776,16251.2,2.014823776,16251.2,2.628156819,2.628156819,2.364060892,0.65,,,,
