Acc-Don Pair,LUMO offset,HOMO offset,D-HOMO & A-LUMO offset
BTTPC-Br/PTB7-Th,0.775653881433886,0.5436562619139496,1.2323058487783731
BTTPC/P3HT,1.6148267998327457,0.4266200948139005,1.3951290620994103
BTTPC/PBDB-T-2Cl,0.8295085040266699,0.2221265361631506,1.5996226207501603
BTTPC/PBDB-TF,0.828423034380882,0.2893930800067501,1.5323560769065607
BTTPC/PBDB-T,0.6950144322017673,0.4649881477343998,1.356761009178911
BTTPC/PDCBT-Cl,0.8430136913525454,0.45549137435195064,1.3662577825613602
BTTPC/PTB7-Th,0.7277443471789984,0.5415337738800501,1.2802153830332608
CH1007/P3HT,1.7797474611816626,0.5822420059148508,1.2302084007504934
CH1007/PBDB-T-2Cl,0.9944291653755868,0.37774844726410084,1.4347019594012433
CH1007/PBDB-TF,0.993343695729799,0.4450149911077004,1.3674354155576438
CH1007/PBDB-T,0.8599350935506842,0.62061005883535,1.1918403478299942
CH1007/PDCBT-Cl,1.0079343527014624,0.6111132854529009,1.2013371212124433
CH1007/PTB7-Th,0.8926650085279153,0.6971556849810003,1.1152947216843438
CPDT-4Cl/P3HT,1.8485636105358068,0.5456971157927004,1.1613922513963493
CPDT-4Cl/PBDB-T-2Cl,1.063245314729731,0.3412035571419505,1.3658858100470992
CPDT-4Cl/PBDB-TF,1.0621598450839431,0.40847010098555003,1.2986192662034997
CPDT-4Cl/PBDB-T,0.9287512429048284,0.5840651687131997,1.12302419847585
CPDT-4Cl/PDCBT-Cl,1.0767505020556065,0.5745683953307505,1.1325209718582991
CPDT-4Cl/PTB7-Th,0.9614811578820595,0.66061079485885,1.0464785723301997
CPDT-4F/P3HT,1.7774320278165168,0.5986232597149499,1.2325238341156393
CPDT-4F/PBDB-T-2Cl,0.992113732010441,0.3941297010642,1.4370173927663892
CPDT-4F/PBDB-TF,0.9910282623646531,0.4613962449077995,1.3697508489227896
CPDT-4F/PBDB-T,0.8576196601855384,0.6369913126354492,1.19415578119514
CPDT-4F/PDCBT-Cl,1.0056189193363165,0.627494539253,1.2036525545775891
CPDT-4F/PTB7-Th,0.8903495751627695,0.7135369387810995,1.1176101550494897
DTG-IW/P3HT,1.789231112437438,0.5795752901799496,1.220724749494718
DTG-IW/PBDB-T-2Cl,1.0039128166313622,0.37508173152919966,1.425218308145468
DTG-IW/PBDB-TF,1.0028273469855744,0.4423482753727992,1.3579517643018684
DTG-IW/PBDB-T,0.8694187448064596,0.6179433431004488,1.1823566965742187
DTG-IW/PDCBT-Cl,1.0174180039572378,0.6084465697179997,1.1918534699566679
DTG-IW/PTB7-Th,0.9021486597836907,0.6944889692460992,1.1058110704285684
EH-IDTBR/P3HT,1.5122663465502697,0.19970435488195015,1.4976895153818863
EH-IDTBR/PBDB-T-2Cl,0.7269480507441939,0.004789203768799766,1.7021830740326362
EH-IDTBR/PBDB-TF,0.7258625810984061,0.06247734007479977,1.6349165301890367
EH-IDTBR/PBDB-T,0.5924539789192913,0.23807240780244943,1.459321462461387
EH-IDTBR/PDCBT-Cl,0.7404532380700695,0.22857563442000028,1.4688182358438362
EH-IDTBR/PTB7-Th,0.6251838938965224,0.31461803394809973,1.3827758363157368
F-2F/P3HT,1.7600615295488455,0.75775543948735,1.2498943323833105
F-2F/PBDB-T-2Cl,0.9747432337427697,0.5532618808366001,1.4543878910340604
F-2F/PBDB-TF,0.9736577640969819,0.6205284246801996,1.3871213471904609
F-2F/PBDB-T,0.8402491619178671,0.7961234924078493,1.2115262794628112
F-2F/PDCBT-Cl,0.9882484210686453,0.7866267190254002,1.2210230528452604
F-2F/PTB7-Th,0.8729790768950982,0.8726691185534996,1.134980653317161
F-H/P3HT,1.6083077570487028,0.6011539185246004,1.4016481048834533
F-H/PBDB-T-2Cl,0.822989461242627,0.3966603598738505,1.6061416635342032
F-H/PBDB-TF,0.8219039915968391,0.46392690371745005,1.5388751196906036
F-H/PBDB-T,0.6884953894177244,0.6395219714450997,1.363280051962954
F-H/PDCBT-Cl,0.8364946485685025,0.6300251980626506,1.3727768253454031
F-H/PTB7-Th,0.7212253043949555,0.71606759759075,1.2867344258173037
FDICTF/P3HT,1.6204500145908556,0.5879291853903004,1.3895058473413004
FDICTF/PBDB-T-2Cl,0.8351317187847798,0.38343562673955045,1.5939994059920504
FDICTF/PBDB-TF,0.834046249138992,0.45070217058315,1.5267328621484508
FDICTF/PBDB-T,0.7006376469598772,0.6262972383107996,1.3511377944208012
FDICTF/PDCBT-Cl,0.8486369061106553,0.6168004649283505,1.3606345678032503
FDICTF/PTB7-Th,0.7333675619371083,0.70284286445645,1.2745921682751509
FO-2F/P3HT,1.79539574113087,0.7291018510297,1.214560120801286
FO-2F/PBDB-T-2Cl,1.0100774453247943,0.5246082923789501,1.4190536794520359
FO-2F/PBDB-TF,1.0089919756790064,0.5918748362225497,1.3517871356084363
FO-2F/PBDB-T,0.8755833734998917,0.7674699039501993,1.1761920678807867
FO-2F/PDCBT-Cl,1.0235826326506698,0.7579731305677502,1.1856888412632358
FO-2F/PTB7-Th,0.9083132884771228,0.8440155300958496,1.0996464417351364
H2/P3HT,1.7504374543446448,0.5107032746184004,1.2595184075875112
H2/PBDB-T-2Cl,0.965119158538569,0.30620971596765045,1.4640119662382611
H2/PBDB-TF,0.9640336888927812,0.37347625981125,1.3967454223946616
H2/PBDB-T,0.8306250867136664,0.5490713275388996,1.221150354667012
H2/PDCBT-Cl,0.9786243458644446,0.5395745541564505,1.230647128049461
H2/PTB7-Th,0.8633550016908975,0.62561695368455,1.1446047285213616
IDF-4F/P3HT,1.8922120116826098,0.7726672784947501,1.1177438502495463
IDF-4F/PBDB-T-2Cl,1.106893715876534,0.5681737198440002,1.3222374089002962
IDF-4F/PBDB-TF,1.1058082462307461,0.6354402636875998,1.2549708650566966
IDF-4F/PBDB-T,0.9723996440516314,0.8110353314152494,1.079375797329047
IDF-4F/PDCBT-Cl,1.1203989032024095,0.8015385580328003,1.0888725707114961
IDF-4F/PTB7-Th,1.0051295590288625,0.8875809575608997,1.0028301711833967
IDF-IC/P3HT,1.6441816895669805,0.613371830412051,1.3657741723651755
IDF-IC/PBDB-T-2Cl,0.8588633937609047,0.4088782717613011,1.5702677310159254
IDF-IC/PBDB-TF,0.8577779241151169,0.47614481560490063,1.503001187172326
IDF-IC/PBDB-T,0.7243693219360021,0.6517398833325503,1.3274061194446762
IDF-IC/PDCBT-Cl,0.8723685810867803,0.6422431099501011,1.3369028928271254
IDF-IC/PTB7-Th,0.7570992369132332,0.7282855094782006,1.250860493299026
IDIC/P3HT,1.7011555457328447,0.7926676465065006,1.3088003161993114
IDIC/PBDB-T-2Cl,0.9158372499267688,0.5881740878557506,1.5132938748500613
IDIC/PBDB-TF,0.914751780280981,0.6554406316993502,1.4460273310064617
IDIC/PBDB-T,0.7813431781018663,0.8310356994269998,1.270432263278812
IDIC/PDCBT-Cl,0.9293424372526444,0.8215389260445507,1.2799290366612612
IDIC/PTB7-Th,0.8140730930790974,0.9075813255726501,1.1938866371331618
IDST-4F/P3HT,1.8094659067118224,0.46292008247060057,1.2004899552203336
IDST-4F/PBDB-T-2Cl,1.0241476109057466,0.25842652381985065,1.4049835138710836
IDST-4F/PBDB-TF,1.0230621412599588,0.3256930676634502,1.337716970027484
IDST-4F/PBDB-T,0.889653539080844,0.5012881353910998,1.1621219022998344
IDST-4F/PDCBT-Cl,1.0376527982316222,0.4917913620086507,1.1716186756822835
IDST-4F/PTB7-Th,0.9223834540580751,0.5778337615367501,1.085576276154184
IDTCF/P3HT,1.9036666741262884,0.9155814727773501,1.1062891878058676
IDTCF/PBDB-T-2Cl,1.1183483783202126,0.7110879141266002,1.3107827464566175
IDTCF/PBDB-TF,1.1172629086744248,0.7783544579701998,1.243516202613018
IDTCF/PBDB-T,0.98385430649531,0.9539495256978494,1.0679211348853683
IDTCF/PDCBT-Cl,1.1318535656460882,0.9444527523154003,1.0774179082678175
IDTCF/PTB7-Th,1.0165842214725411,1.0304951518434997,0.991375508739718
IDTT-TBTA/P3HT,1.3812930471330782,0.5330982445145507,1.6286628147990778
IDTT-TBTA/PBDB-T-2Cl,0.5959747513270024,0.32860468586380076,1.8331563734498277
IDTT-TBTA/PBDB-TF,0.5948892816812146,0.3958712297074003,1.7658898296062282
IDTT-TBTA/PBDB-T,0.4614806795020998,0.57146629743505,1.5902947618785785
IDTT-TBTA/PDCBT-Cl,0.609479938652878,0.5619695240526008,1.5997915352610277
IDTT-TBTA/PTB7-Th,0.4942105944793309,0.6480119235807003,1.5137491357329282
IPTBO-4Cl/P3HT,1.7886220763476968,0.46177720429850044,1.2213337855844593
IPTBO-4Cl/PBDB-T-2Cl,1.003303780541621,0.2572836456477505,1.4258273442352092
IPTBO-4Cl/PBDB-TF,1.0022183108958331,0.32455018949135006,1.3585608003916096
IPTBO-4Cl/PBDB-T,0.8688097087167184,0.5001452572189997,1.18296573266396
IPTBO-4Cl/PDCBT-Cl,1.0168089678674965,0.4906484838365506,1.1924625060464091
IPTBO-4Cl/PTB7-Th,0.9015396236939495,0.57669088336465,1.1064201065183097
IT-4F/P3HT,1.7602990851443967,0.6499167205342005,1.2496567767877593
IT-4F/PBDB-T-2Cl,0.9749807893383209,0.44542316188345055,1.4541503354385092
IT-4F/PBDB-TF,0.9738953196925331,0.5126897057270501,1.3868837915949097
IT-4F/PBDB-T,0.8404867175134183,0.6882847734546997,1.21128872386726
IT-4F/PDCBT-Cl,0.9884859766641965,0.6787880000722506,1.2207854972497092
IT-4F/PTB7-Th,0.8732166324906494,0.76483039960035,1.1347430977216098
ITCC/P3HT,1.59969574370731,0.45576348820245016,1.410260118224846
ITCC/PBDB-T-2Cl,0.8143774479012342,0.25126992955170024,1.614753676875596
ITCC/PBDB-TF,0.8132919782554464,0.3185364733952998,1.5474871330319964
ITCC/PBDB-T,0.6798833760763316,0.49413154112294944,1.3718920653043467
ITCC/PDCBT-Cl,0.8278826352271098,0.4846347677405003,1.3813888386867959
ITCC/PTB7-Th,0.7126132910535627,0.5706771672685997,1.2953464391586964
ITIC-Th/P3HT,1.6861726876342966,0.4792197021155502,1.3237831742978594
ITIC-Th/PBDB-T-2Cl,0.9008543918282208,0.2747261434648003,1.5282767329486093
ITIC-Th/PBDB-TF,0.899768922182433,0.3419926873083998,1.4610101891050098
ITIC-Th/PBDB-T,0.7663603200033182,0.5175877550360495,1.2854151213773601
ITIC-Th/PDCBT-Cl,0.9143595791540964,0.5080909816536003,1.2949118947598093
ITIC-Th/PTB7-Th,0.7990902349805493,0.5941333811816998,1.2088694952317098
ITIC/P3HT,1.6635774794099185,0.4534505204731998,1.3463783825222375
ITIC/PBDB-T-2Cl,0.8782591836038427,0.24895696182244986,1.5508719411729874
ITIC/PBDB-TF,0.8771737139580549,0.3162235056660494,1.483605397329388
ITIC/PBDB-T,0.7437651117789401,0.49181857339369905,1.3080103296017382
ITIC/PDCBT-Cl,0.8917643709297183,0.4823218000112499,1.3175071029841874
ITIC/PTB7-Th,0.7764950267561712,0.5683641995393494,1.231464703456088
M34/P3HT,1.7850502038037113,0.5277103902746498,1.2249056581284448
M34/PBDB-T-2Cl,0.9997319079976354,0.3232168316238999,1.4293992167791947
M34/PBDB-TF,0.9986464383518476,0.39048337546749945,1.3621326729355951
M34/PBDB-T,0.8652378361727329,0.5660784431951491,1.1865376052079455
M34/PDCBT-Cl,1.013237095323511,0.5565816698127,1.1960343785903946
M34/PTB7-Th,0.897967751149964,0.6426240693407994,1.1099919790622952
M8/P3HT,1.712065017806117,0.5468944167349008,1.297890844126039
M8/PBDB-T-2Cl,0.9267467220000412,0.3424008580841509,1.502384402776789
M8/PBDB-TF,0.9256612523542533,0.4096674019277504,1.4351178589331894
M8/PBDB-T,0.7922526501751386,0.5852624696554001,1.2595227912055398
M8/PDCBT-Cl,0.9402519093259167,0.5757656962729509,1.269019564587989
M8/PTB7-Th,0.8249825651523697,0.6618080958010504,1.1829771650598895
N3/P3HT,1.8189976678853648,0.6478758666554505,1.1909581940467913
N3/PBDB-T-2Cl,1.033679372079289,0.4433823080047006,1.3954517526975412
N3/PBDB-TF,1.0325939024335011,0.5106488518483001,1.3281852088539416
N3/PBDB-T,0.8991853002543864,0.6862439195759498,1.152590141126292
N3/PDCBT-Cl,1.0471845594051645,0.6767471461935006,1.1620869145087411
N3/PTB7-Th,0.9319152152316175,0.7627895457216001,1.0760445149806417
N65-2FIC/P3HT,1.7784878062344447,0.5022405338678508,1.2314680556977113
N65-2FIC/PBDB-T-2Cl,0.9931695104283689,0.2977469752171009,1.4359616143484613
N65-2FIC/PBDB-TF,0.9920840407825811,0.36501351906070045,1.3686950705048617
N65-2FIC/PBDB-T,0.8586754386034663,0.5406085867883501,1.193100002777212
N65-2FIC/PDCBT-Cl,1.0066746977542445,0.531111813405901,1.2025967761596612
N65-2FIC/PTB7-Th,0.8914053535806974,0.6171542129340004,1.1165543766315618
N65-IC/P3HT,1.641352383739299,0.3744286582880001,1.368603478192857
N65-IC/PBDB-T-2Cl,0.8560340879332231,0.16993509963725018,1.573097036843607
N65-IC/PBDB-TF,0.8549486182874353,0.2372016434808497,1.5058304930000075
N65-IC/PBDB-T,0.7215400161083205,0.41279671120849937,1.3302354252723578
N65-IC/PDCBT-Cl,0.8695392752590987,0.4032999378260502,1.339732198654807
N65-IC/PTB7-Th,0.7542699310855516,0.48934233735414967,1.2536897991267075
NIBT/P3HT,1.4633437791521566,0.20125540382980045,1.5466120827799994
NIBT/PBDB-T-2Cl,0.6780254833460808,0.003238154820949468,1.7511056414307493
NIBT/PBDB-TF,0.676940013700293,0.06402838902265007,1.6838390975871498
NIBT/PBDB-T,0.5435314115211782,0.23962345675029972,1.5082440298595001
NIBT/PDCBT-Cl,0.6915306706719564,0.23012668336785058,1.5177408032419493
NIBT/PTB7-Th,0.5762613264984093,0.31616908289595,1.4316984037138498
NIDT/P3HT,1.3001120670419888,0.31042748065040016,1.7098437948901672
NIDT/PBDB-T-2Cl,0.514793771235913,0.10593392199965024,1.9143373535409172
NIDT/PBDB-TF,0.5137083015901251,0.17320046584324977,1.8470708096973176
NIDT/PBDB-T,0.3802996994110104,0.34879553357089943,1.671475741969668
NIDT/PDCBT-Cl,0.5282989585617885,0.3392987601884503,1.6809725153521171
NIDT/PTB7-Th,0.4130296143882415,0.42534115971654973,1.5949301158240177
NITV/P3HT,1.4430982579192233,0.5249892517696502,1.5668576040129327
NITV/PBDB-T-2Cl,0.6577799621131475,0.32049569311890025,1.7713511626636826
NITV/PBDB-TF,0.6566944924673597,0.3877622369624998,1.704084618820083
NITV/PBDB-T,0.5232858902882449,0.5633573046901494,1.5284895510924335
NITV/PDCBT-Cl,0.6712851494390231,0.5538605313077003,1.5379863244748826
NITV/PTB7-Th,0.556015805265476,0.6399029308357997,1.4519439249467831
O-IDTBR/P3HT,1.5005924628398417,0.18188089767420035,1.5093633990923143
O-IDTBR/PBDB-T-2Cl,0.7152741670337659,0.02261266097654957,1.7138569577430642
O-IDTBR/PBDB-TF,0.7141886973879781,0.044653882867049965,1.6465904138994647
O-IDTBR/PBDB-T,0.5807800952088633,0.22024895059469962,1.470995346171815
O-IDTBR/PDCBT-Cl,0.7287793543596415,0.21075217721225048,1.4804921195542642
O-IDTBR/PTB7-Th,0.6135100101860944,0.2967945767403499,1.3944497200261647
PC70BM/P3HT,1.8085728598890234,0.7965588745686505,1.2013830020431326
PC70BM/PBDB-T-2Cl,1.0232545640829476,0.5920653159179006,1.4058765606938826
PC70BM/PBDB-TF,1.0221690944371598,0.6593318597615001,1.338610016850283
PC70BM/PBDB-T,0.888760492258045,0.8349269274891498,1.1630149491226334
PC70BM/PDCBT-Cl,1.0367597514088231,0.8254301541067006,1.1725117225050825
PC70BM/PTB7-Th,0.9214904072352761,0.9114725536348001,1.086469322976983
PCBM/P3HT,1.9839632233836686,0.8615668734530999,1.0259926385484874
PCBM/PBDB-T-2Cl,1.1986449275775928,0.65707331480235,1.2304861971992374
PCBM/PBDB-TF,1.197559457931805,0.7243398586459495,1.1632196533556378
PCBM/PBDB-T,1.0641508557526902,0.8999349263735992,0.9876245856279882
PCBM/PDCBT-Cl,1.2121501149034684,0.89043815299115,0.9971213590104373
PCBM/PTB7-Th,1.0968807707299213,0.9764805525192495,0.9110789594823379
SNBDT1-F/P3HT,1.6822374695037303,0.3233800999342007,1.3277183924284257
SNBDT1-F/PBDB-T-2Cl,0.8969191736976545,0.11888654128345078,1.5322119510791756
SNBDT1-F/PBDB-TF,0.8958337040518667,0.1861530851270503,1.464945407235576
SNBDT1-F/PBDB-T,0.7624251018727519,0.36174815285469997,1.2893503395079264
SNBDT1-F/PDCBT-Cl,0.9104243610235301,0.3522513794722508,1.2988471128903756
SNBDT1-F/PTB7-Th,0.795155016849983,0.43829377900035027,1.2128047133622761
SeTIC/P3HT,1.678436688408277,0.41872879314940015,1.331519173523879
SeTIC/PBDB-T-2Cl,0.8931183926022013,0.21423523449865023,1.5360127321746289
SeTIC/PBDB-TF,0.8920329229564135,0.28150177834224976,1.4687461883310293
SeTIC/PBDB-T,0.7586243207772987,0.4570968460698994,1.2931511206033797
SeTIC/PDCBT-Cl,0.9066235799280769,0.4476000726874503,1.3026478939858288
SeTIC/PTB7-Th,0.7913542357545298,0.5336424722155497,1.2166054944577294
SeTIC4Cl/P3HT,1.7969838589782499,0.5914938768318505,1.2129720029539062
SeTIC4Cl/PBDB-T-2Cl,1.011665563172174,0.3870003181811006,1.417465561604656
SeTIC4Cl/PBDB-TF,1.0105800935263862,0.4542668620247001,1.3501990177610566
SeTIC4Cl/PBDB-T,0.8771714913472715,0.6298619297523498,1.174603950033407
SeTIC4Cl/PDCBT-Cl,1.0251707504980496,0.6203651563699006,1.184100723415856
SeTIC4Cl/PTB7-Th,0.9099014063245026,0.7064075558980001,1.0980583238877566
TPIC-4Cl/P3HT,1.7007107675894475,0.5364452448757007,1.3092450943427085
TPIC-4Cl/PBDB-T-2Cl,0.9153924717833717,0.33195168622495075,1.5137386529934584
TPIC-4Cl/PBDB-TF,0.9143070021375839,0.3992182300685503,1.446472109149859
TPIC-4Cl/PBDB-T,0.7808983999584691,0.5748132977961999,1.2708770414222093
TPIC-4Cl/PDCBT-Cl,0.9288976591092473,0.5653165244137508,1.2803738148046584
TPIC-4Cl/PTB7-Th,0.8136283149357002,0.6513589239418502,1.194331415276559
TPIC-4F/P3HT,1.684107849391046,0.5495611324698002,1.32584801254111
TPIC-4F/PBDB-T-2Cl,0.8987895535849701,0.3450675738190503,1.53034157119186
TPIC-4F/PBDB-TF,0.8977040839391823,0.4123341176626498,1.4630750273482604
